issue_response_time.Time,issue_response_time,issue_response_time.name
2020-06-01,118.28,renovatebot_renovate
2020-06-01,428.74,RocketChat_Rocket.Chat
2020-06-01,107.69,RPCS3_rpcs3
2020-06-01,157.28,rstudio_rstudio
2020-06-01,165.63,rufflers_ruffle
2020-06-01,140.65,rustlang_rust
2020-06-01,13.75,scikitlearn_scikitlearn
2020-06-01,81.83,scipy_scipy
2020-06-01,6.15,SerenityOS_serenity
2020-06-01,170.18,solanalabs_solana
2020-06-01,164.93,sourcegraph_sourcegraph
2020-06-01,221.71,spack_spack
2020-06-01,44.26,spyderide_spyder
2020-06-01,189.57,storybookjs_storybook
2020-06-01,15.72,strapi_strapi
2020-06-01,60.05,symfony_symfony
2020-06-01,220.42,systemd_systemd
2020-06-01,167.75,tachiyomiorg_tachiyomi
2020-06-01,230.83,tachiyomiorg_tachiyomiextensions
2020-06-01,30.23,tailscale_tailscale
2020-06-01,0.54,taosdata_TDengine
2020-06-01,55.94,TeamNewPipe_NewPipe
2020-06-01,42.23,tensorflow_tensorflow
2020-06-01,58.42,termux_termuxpackages
2020-06-01,113.25,tgstation_tgstation
2020-06-01,206.02,trinodb_trino
2020-06-01,67.53,trustwallet_assets
2020-06-01,0.1,uBlockOrigin_uAssets
2020-06-01,12.78,Ultimaker_Cura
2020-06-01,48.55,ultralytics_yolov5
2020-06-01,249.04,ValveSoftware_Proton
2020-06-01,210.24,vectordotdev_vector
2020-06-01,122.14,vercel_next.js
2020-06-01,17.26,vitejs_vite
2020-06-01,83.13,voidlinux_voidpackages
2020-06-01,34.4,webcompat_webbugs
2020-06-01,74.66,woocommerce_woocommerce
2020-06-01,96.89,WordPress_gutenberg
2020-06-01,109.59,xamarin_xamarinmacios
2020-06-01,65.45,xbmc_xbmc
2020-06-01,97.94,yuzuemu_yuzu
2020-06-01,67.23,zephyrprojectrtos_zephyr
2020-06-01,5.0,zerotomastery_starthereguidelines
2020-06-01,145.52,ziglang_zig
2020-06-01,10.53,zulip_zulip
2020-07-01,8.96,AdguardTeam_AdguardFilters
2020-07-01,24.44,alibaba_nacos
2020-07-01,128.96,angular_angular
2020-07-01,72.05,angular_components
2020-07-01,49.24,ankidroid_AnkiAndroid
2020-07-01,1.92,ansible_ansible
2020-07-01,22.18,antdesign_antdesign
2020-07-01,100.86,apache_airflow
2020-07-01,29.45,apache_apisix
2020-07-01,0.2,apache_arrow
2020-07-01,27.86,apache_dolphinscheduler
2020-07-01,215.93,apache_doris
2020-07-01,1.15,apache_hudi
2020-07-01,64.78,apache_iceberg
2020-07-01,112.55,apache_pulsar
2020-07-01,2.27,apache_shardingsphere
2020-07-01,160.38,apache_superset
2020-07-01,60.13,apache_tvm
2020-07-01,644.0,apple_swift
2020-07-01,224.78,ArduPilot_ardupilot
2020-07-01,212.85,argoproj_argocd
2020-07-01,263.24,Automattic_jetpack
2020-07-01,173.24,Automattic_wpcalypso
2020-07-01,190.64,aws_awscdk
2020-07-01,68.53,awsamplify_amplifycli
2020-07-01,63.08,azerothcore_azerothcorewotlk
2020-07-01,6.32,Azure_azurecli
2020-07-01,75.13,Azure_azurepowershell
2020-07-01,286.65,Azure_azurerestapispecs
2020-07-01,161.46,Azure_azuresdkforjava
2020-07-01,123.92,Azure_azuresdkforjs
2020-07-01,107.78,Azure_azuresdkfornet
2020-07-01,66.63,Azure_azuresdkforpython
2020-07-01,66.73,backstage_backstage
2020-07-01,383.68,bioconda_biocondarecipes
2020-07-01,106.25,bitcoin_bitcoin
2020-07-01,8.27,bitnami_charts
2020-07-01,139.25,brave_bravebrowser
2020-07-01,7.69,ccxt_ccxt
2020-07-01,4.71,ChiaNetwork_chiablockchain
2020-07-01,261.72,cilium_cilium
2020-07-01,141.09,CleverRaven_CataclysmDDA
2020-07-01,83.84,ClickHouse_ClickHouse
2020-07-01,0.0,cmssw_cmssw
2020-07-01,232.97,cockroachdb_cockroach
2020-07-01,112.02,conanio_conancenterindex
2020-07-01,333.0,condaforge_stagedrecipes
2020-07-01,24.36,containers_podman
2020-07-01,71.92,coolsnowwolf_lede
2020-07-01,54.78,cypressio_cypress
2020-07-01,131.47,darktableorg_darktable
2020-07-01,289.9,DataDog_datadogagent
2020-07-01,20.94,dbeaver_dbeaver
2020-07-01,148.37,DefinitelyTyped_DefinitelyTyped
2020-07-01,13.69,denoland_deno
2020-07-01,105.76,departmentofveteransaffairs_va.govteam
2020-07-01,1.54,desktop_desktop
2020-07-01,311.69,docker_docs
2020-07-01,111.89,dotnet_aspnetcore
2020-07-01,30.48,dotnet_AspNetCore.Docs
2020-07-01,88.09,dotnet_docs
2020-07-01,180.98,dotnet_efcore
2020-07-01,17.94,dotnet_maui
2020-07-01,293.85,dotnet_roslyn
2020-07-01,53.09,dotnet_runtime
2020-07-01,12.4,elastic_elasticsearch
2020-07-01,15.75,elastic_kibana
2020-07-01,111.16,electron_electron
2020-07-01,351.17,elementor_elementor
2020-07-01,174.71,envoyproxy_envoy
2020-07-01,34.93,espressif_espidf
2020-07-01,88.46,ethereum_ethereumorgwebsite
2020-07-01,65.16,expo_expo
2020-07-01,13.38,facebook_react
2020-07-01,142.56,facebook_reactnative
2020-07-01,42.96,filescommunity_Files
2020-07-01,0.11,firebase_firebaseandroidsdk
2020-07-01,39.24,firebase_flutterfire
2020-07-01,0.67,firstcontributions_firstcontributions
2020-07-01,83.5,flathub_flathub
2020-07-01,37.17,flutter_flutter
2020-07-01,988.0,flutter_plugins
2020-07-01,44.53,gatsbyjs_gatsby
2020-07-01,176.4,getsentry_sentry
2020-07-01,183.59,github_codeql
2020-07-01,68.0,gitpodio_gitpod
2020-07-01,94.63,gogitea_gitea
2020-07-01,118.28,godotengine_godot
2020-07-01,39.4,golang_go
2020-07-01,989.67,google_itcertautomationpractice
2020-07-01,308.56,gradle_gradle
2020-07-01,77.39,grafana_grafana
2020-07-01,99.08,grafana_loki
2020-07-01,168.63,gravitational_teleport
2020-07-01,133.24,grpc_grpc
2020-07-01,297.11,hashicorp_terraformprovideraws
2020-07-01,64.46,hashicorp_terraformproviderazurerm
2020-07-01,233.08,hashicorp_vault
2020-07-01,90.05,homeassistant_core
2020-07-01,163.19,homeassistant_frontend
2020-07-01,230.78,homeassistant_homeassistant.io
2020-07-01,0.29,Homebrew_homebrewcask
2020-07-01,122.75,Homebrew_homebrewcore
2020-07-01,172.88,huggingface_transformers
2020-07-01,90.48,influxdata_telegraf
2020-07-01,20.97,IntelRealSense_librealsense
2020-07-01,27.01,istio_istio
2020-07-01,989.63,JacksonKearl_testissues
2020-07-01,158.65,jitsi_jitsimeet
2020-07-01,15.54,joomla_joomlacms
2020-07-01,116.45,JuliaLang_julia
2020-07-01,0.0,JuliaRegistries_General
2020-07-01,89.89,Koenkk_zigbee2mqtt
2020-07-01,4.83,kubernetes_kubernetes
2020-07-01,7.76,kubernetes_minikube
2020-07-01,43.31,kubernetes_testinfra
2020-07-01,17.88,kubernetes_website
2020-07-01,32.6,kubevirt_kubevirt
2020-07-01,0.11,laravel_framework
2020-07-01,305.85,leanprovercommunity_mathlib
2020-07-01,1.46,LeetCodeFeedback_LeetCodeFeedback
2020-07-01,182.36,lensapp_lens
2020-07-01,57.84,LightningAI_lightning
2020-07-01,7.37,logseq_logseq
2020-07-01,141.34,magento_magento2
2020-07-01,13.06,MarlinFirmware_Marlin
2020-07-01,168.28,mastodon_mastodon
2020-07-01,102.57,matplotlib_matplotlib
2020-07-01,29.11,matrixorg_synapse
2020-07-01,106.28,metabase_metabase
2020-07-01,609.2,MetaMask_ethphishingdetect
2020-07-01,84.87,MetaMask_metamaskextension
2020-07-01,60.99,metersphere_metersphere
2020-07-01,135.96,microsoft_azuredatastudio
2020-07-01,46.65,microsoft_fluentui
2020-07-01,13.35,microsoft_onnxruntime
2020-07-01,14.01,microsoft_playwright
2020-07-01,27.69,microsoft_PowerToys
2020-07-01,46.61,microsoft_terminal
2020-07-01,91.01,microsoft_TypeScript
2020-07-01,51.03,microsoft_vcpkg
2020-07-01,46.25,microsoft_vscode
2020-07-01,322.06,microsoft_wingetpkgs
2020-07-01,24.0,microsoft_WSL
2020-07-01,0.91,MicrosoftDocs_azuredocs
2020-07-01,6.95,MicrosoftDocs_microsoft365docs
2020-07-01,111.89,MicrosoftDocs_msteamsdocs
2020-07-01,344.77,microsoftgraph_microsoftgraphdocs
2020-07-01,111.42,mlflow_mlflow
2020-07-01,123.09,mozillamobile_fenix
2020-07-01,19.66,mrdoob_three.js
2020-07-01,73.98,mui_materialui
2020-07-01,175.0,mui_muix
2020-07-01,36.89,neovim_neovim
2020-07-01,88.43,nextcloud_desktop
2020-07-01,179.67,nextcloud_server
2020-07-01,120.05,NixOS_nixpkgs
2020-07-01,99.67,nodejs_node
2020-07-01,84.12,nrwl_nx
2020-07-01,104.57,obsproject_obsstudio
2020-07-01,109.47,odoo_odoo
2020-07-01,17.46,openmmlab_mmdetection
2020-07-01,318.15,opentelemetry_opentelemetrycollectorcontrib
2020-07-01,311.61,OpenAPITools_openapigenerator
2020-07-01,116.46,opencv_opencv
2020-07-01,103.25,openhab_openhabaddons
2020-07-01,0.91,openjournals_jossreviews
2020-07-01,57.55,openshift_openshiftdocs
2020-07-01,120.72,openssl_openssl
2020-07-01,0.86,openvinotoolkit_openvino
2020-07-01,1002.0,openwrt_openwrt
2020-07-01,187.48,oppia_oppia
2020-07-01,53.82,PaddlePaddle_Paddle
2020-07-01,9.14,PaddlePaddle_PaddleOCR
2020-07-01,34.0,pandasdev_pandas
2020-07-01,153.72,pingcap_tidb
2020-07-01,133.87,postmanlabs_postmanappsupport
2020-07-01,65.78,PowerShell_PowerShell
2020-07-01,41.86,ppy_osu
2020-07-01,44.56,PrestaShop_PrestaShop
2020-07-01,168.87,prisma_prisma
2020-07-01,323.78,projectchip_connectedhomeip
2020-07-01,201.61,prusa3d_PrusaSlicer
2020-07-01,112.26,pytorch_pytorch
2020-07-01,189.65,qbittorrent_qBittorrent
2020-07-01,110.27,qgis_QGIS
2020-07-01,244.41,qmk_qmk_firmware
2020-07-01,39.21,quarkusio_quarkus
2020-07-01,127.94,rails_rails
2020-07-01,325.25,rancher_rancher
2020-07-01,150.15,rapid7_metasploitframework
2020-07-01,109.82,rayproject_ray
2020-07-01,65.45,redis_redis
2020-07-01,42.79,Regalis11_Barotrauma
2020-07-01,107.42,renovatebot_renovate
2020-07-01,525.51,RocketChat_Rocket.Chat
2020-07-01,122.62,RPCS3_rpcs3
2020-07-01,70.06,rstudio_rstudio
2020-07-01,152.06,rufflers_ruffle
2020-07-01,123.82,rustlang_rust
2020-07-01,25.15,scikitlearn_scikitlearn
2020-07-01,110.59,scipy_scipy
2020-07-01,154.0,sectionengineeringeducation_engineeringeducation
2020-07-01,48.91,SerenityOS_serenity
2020-07-01,167.16,solanalabs_solana
2020-07-01,142.12,sourcegraph_sourcegraph
2020-07-01,169.16,spack_spack
2020-07-01,35.17,spyderide_spyder
2020-07-01,168.78,storybookjs_storybook
2020-07-01,17.37,strapi_strapi
2020-07-01,26.07,symfony_symfony
2020-07-01,116.73,systemd_systemd
2020-07-01,201.24,tachiyomiorg_tachiyomi
2020-07-01,232.59,tachiyomiorg_tachiyomiextensions
2020-07-01,70.28,tailscale_tailscale
2020-07-01,1.47,taosdata_TDengine
2020-07-01,49.69,TeamNewPipe_NewPipe
2020-07-01,27.65,tensorflow_tensorflow
2020-07-01,97.99,termux_termuxpackages
2020-07-01,79.75,tgstation_tgstation
2020-07-01,244.79,trinodb_trino
2020-07-01,100.65,trustwallet_assets
2020-07-01,11.78,uBlockOrigin_uAssets
2020-07-01,11.46,Ultimaker_Cura
2020-07-01,60.31,ultralytics_yolov5
2020-07-01,248.08,ValveSoftware_Proton
2020-07-01,170.02,vectordotdev_vector
2020-07-01,86.23,vercel_next.js
2020-07-01,27.15,vitejs_vite
2020-07-01,98.65,voidlinux_voidpackages
2020-07-01,14.14,webcompat_webbugs
2020-07-01,97.04,woocommerce_woocommerce
2020-07-01,101.2,WordPress_gutenberg
2020-07-01,147.94,xamarin_xamarinmacios
2020-07-01,39.88,xbmc_xbmc
2020-07-01,93.01,yuzuemu_yuzu
2020-07-01,76.63,zephyrprojectrtos_zephyr
2020-07-01,101.54,ziglang_zig
2020-07-01,28.87,zulip_zulip
2020-08-01,6.35,AdguardTeam_AdguardFilters
2020-08-01,149.86,airbytehq_airbyte
2020-08-01,18.7,alibaba_nacos
2020-08-01,111.54,angular_angular
2020-08-01,120.7,angular_components
2020-08-01,153.64,ankidroid_AnkiAndroid
2020-08-01,0.22,ansible_ansible
2020-08-01,18.54,antdesign_antdesign
2020-08-01,118.68,apache_airflow
2020-08-01,76.06,apache_apisix
2020-08-01,1.0,apache_arrow
2020-08-01,33.16,apache_dolphinscheduler
2020-08-01,161.39,apache_doris
2020-08-01,1.46,apache_hudi
2020-08-01,210.29,apache_iceberg
2020-08-01,80.85,apache_pulsar
2020-08-01,17.32,apache_shardingsphere
2020-08-01,121.8,apache_superset
2020-08-01,13.09,apache_tvm
2020-08-01,4.0,appsmithorg_appsmith
2020-08-01,311.71,ArduPilot_ardupilot
2020-08-01,79.65,argoproj_argocd
2020-08-01,210.98,Automattic_jetpack
2020-08-01,208.0,Automattic_wpcalypso
2020-08-01,212.24,aws_awscdk
2020-08-01,81.44,awsamplify_amplifycli
2020-08-01,25.85,azerothcore_azerothcorewotlk
2020-08-01,1.94,Azure_azurecli
2020-08-01,50.74,Azure_azurepowershell
2020-08-01,242.82,Azure_azurerestapispecs
2020-08-01,113.09,Azure_azuresdkforjava
2020-08-01,158.93,Azure_azuresdkforjs
2020-08-01,147.6,Azure_azuresdkfornet
2020-08-01,73.62,Azure_azuresdkforpython
2020-08-01,101.87,backstage_backstage
2020-08-01,35.45,bevyengine_bevy
2020-08-01,220.44,bioconda_biocondarecipes
2020-08-01,46.52,bitcoin_bitcoin
2020-08-01,13.77,bitnami_charts
2020-08-01,108.67,brave_bravebrowser
2020-08-01,57.74,ccxt_ccxt
2020-08-01,0.11,ChiaNetwork_chiablockchain
2020-08-01,200.13,cilium_cilium
2020-08-01,166.27,CleverRaven_CataclysmDDA
2020-08-01,99.03,ClickHouse_ClickHouse
2020-08-01,0.02,cmssw_cmssw
2020-08-01,319.67,cockroachdb_cockroach
2020-08-01,59.66,conanio_conancenterindex
2020-08-01,71.0,condaforge_stagedrecipes
2020-08-01,12.03,containers_podman
2020-08-01,69.97,coolsnowwolf_lede
2020-08-01,23.99,cypressio_cypress
2020-08-01,39.15,darktableorg_darktable
2020-08-01,199.55,DataDog_datadogagent
2020-08-01,55.91,dbeaver_dbeaver
2020-08-01,169.43,DefinitelyTyped_DefinitelyTyped
2020-08-01,63.27,denoland_deno
2020-08-01,148.63,departmentofveteransaffairs_va.govteam
2020-08-01,15.98,desktop_desktop
2020-08-01,389.35,docker_docs
2020-08-01,135.14,dotnet_aspnetcore
2020-08-01,44.15,dotnet_AspNetCore.Docs
2020-08-01,99.57,dotnet_docs
2020-08-01,197.51,dotnet_efcore
2020-08-01,15.54,dotnet_maui
2020-08-01,243.91,dotnet_roslyn
2020-08-01,75.2,dotnet_runtime
2020-08-01,14.74,elastic_elasticsearch
2020-08-01,19.19,elastic_kibana
2020-08-01,71.58,electron_electron
2020-08-01,5.94,elementplus_elementplus
2020-08-01,221.18,elementor_elementor
2020-08-01,118.71,envoyproxy_envoy
2020-08-01,51.0,espressif_espidf
2020-08-01,85.0,ethereum_ethereumorgwebsite
2020-08-01,100.88,expo_expo
2020-08-01,32.19,facebook_react
2020-08-01,95.78,facebook_reactnative
2020-08-01,63.58,filescommunity_Files
2020-08-01,0.28,firebase_firebaseandroidsdk
2020-08-01,31.44,firebase_flutterfire
2020-08-01,2.5,firstcontributions_firstcontributions
2020-08-01,162.83,flathub_flathub
2020-08-01,42.65,flutter_flutter
2020-08-01,111.9,flybywiresim_a32nx
2020-08-01,45.81,gatsbyjs_gatsby
2020-08-01,147.77,getsentry_sentry
2020-08-01,117.65,github_codeql
2020-08-01,102.05,gitpodio_gitpod
2020-08-01,128.71,gogitea_gitea
2020-08-01,133.39,godotengine_godot
2020-08-01,43.97,golang_go
2020-08-01,946.0,google_itcertautomationpractice
2020-08-01,205.09,gradle_gradle
2020-08-01,79.2,grafana_grafana
2020-08-01,57.54,grafana_loki
2020-08-01,210.17,gravitational_teleport
2020-08-01,200.24,grpc_grpc
2020-08-01,242.18,hashicorp_terraformprovideraws
2020-08-01,77.2,hashicorp_terraformproviderazurerm
2020-08-01,243.79,hashicorp_vault
2020-08-01,79.75,homeassistant_core
2020-08-01,179.31,homeassistant_frontend
2020-08-01,5.0,homeassistant_homeassistant.io
2020-08-01,0.15,Homebrew_homebrewcask
2020-08-01,76.07,Homebrew_homebrewcore
2020-08-01,182.44,huggingface_transformers
2020-08-01,114.09,influxdata_telegraf
2020-08-01,32.34,IntelRealSense_librealsense
2020-08-01,45.84,istio_istio
2020-08-01,957.07,JacksonKearl_testissues
2020-08-01,159.73,jitsi_jitsimeet
2020-08-01,56.83,joomla_joomlacms
2020-08-01,156.3,JuliaLang_julia
2020-08-01,239.0,JuliaRegistries_General
2020-08-01,97.89,Koenkk_zigbee2mqtt
2020-08-01,1.76,kubernetes_kubernetes
2020-08-01,27.59,kubernetes_minikube
2020-08-01,14.08,kubernetes_testinfra
2020-08-01,30.43,kubernetes_website
2020-08-01,21.86,kubevirt_kubevirt
2020-08-01,18.8,laravel_framework
2020-08-01,95.33,leanprovercommunity_mathlib
2020-08-01,15.13,LeetCodeFeedback_LeetCodeFeedback
2020-08-01,152.1,lensapp_lens
2020-08-01,50.21,LightningAI_lightning
2020-08-01,76.57,logseq_logseq
2020-08-01,153.34,magento_magento2
2020-08-01,29.86,MarlinFirmware_Marlin
2020-08-01,267.83,mastodon_mastodon
2020-08-01,43.92,matplotlib_matplotlib
2020-08-01,158.22,matrixorg_synapse
2020-08-01,102.79,metabase_metabase
2020-08-01,273.28,MetaMask_ethphishingdetect
2020-08-01,57.63,MetaMask_metamaskextension
2020-08-01,76.42,metersphere_metersphere
2020-08-01,168.82,microsoft_azuredatastudio
2020-08-01,36.96,microsoft_fluentui
2020-08-01,39.07,microsoft_onnxruntime
2020-08-01,28.66,microsoft_playwright
2020-08-01,31.39,microsoft_PowerToys
2020-08-01,81.61,microsoft_terminal
2020-08-01,152.93,microsoft_TypeScript
2020-08-01,39.81,microsoft_vcpkg
2020-08-01,53.0,microsoft_vscode
2020-08-01,216.0,microsoft_wingetpkgs
2020-08-01,17.15,microsoft_WSL
2020-08-01,3.33,MicrosoftDocs_azuredocs
2020-08-01,13.24,MicrosoftDocs_microsoft365docs
2020-08-01,244.63,MicrosoftDocs_msteamsdocs
2020-08-01,322.31,microsoftgraph_microsoftgraphdocs
2020-08-01,139.67,mlflow_mlflow
2020-08-01,233.08,mozillamobile_fenix
2020-08-01,56.68,mrdoob_three.js
2020-08-01,117.72,mui_materialui
2020-08-01,197.87,mui_muix
2020-08-01,67.53,neovim_neovim
2020-08-01,108.35,newrelic_docswebsite
2020-08-01,57.76,nextcloud_desktop
2020-08-01,159.09,nextcloud_server
2020-08-01,95.5,NixOS_nixpkgs
2020-08-01,116.1,nodejs_node
2020-08-01,176.35,nrwl_nx
2020-08-01,93.25,obsproject_obsstudio
2020-08-01,142.86,odoo_odoo
2020-08-01,18.18,openmmlab_mmdetection
2020-08-01,160.88,opentelemetry_opentelemetrycollectorcontrib
2020-08-01,287.32,OpenAPITools_openapigenerator
2020-08-01,95.94,opencv_opencv
2020-08-01,97.14,openhab_openhabaddons
2020-08-01,2.3,openjournals_jossreviews
2020-08-01,48.81,openshift_openshiftdocs
2020-08-01,51.0,openshift_release
2020-08-01,157.49,openssl_openssl
2020-08-01,25.13,openvinotoolkit_openvino
2020-08-01,212.54,oppia_oppia
2020-08-01,44.53,PaddlePaddle_Paddle
2020-08-01,8.1,PaddlePaddle_PaddleOCR
2020-08-01,19.25,pandasdev_pandas
2020-08-01,61.72,pingcap_tidb
2020-08-01,84.46,postmanlabs_postmanappsupport
2020-08-01,115.96,PowerShell_PowerShell
2020-08-01,63.34,ppy_osu
2020-08-01,44.4,PrestaShop_PrestaShop
2020-08-01,200.96,prisma_prisma
2020-08-01,287.63,projectchip_connectedhomeip
2020-08-01,233.73,prusa3d_PrusaSlicer
2020-08-01,110.04,pytorch_pytorch
2020-08-01,192.64,qbittorrent_qBittorrent
2020-08-01,111.48,qgis_QGIS
2020-08-01,170.15,qmk_qmk_firmware
2020-08-01,54.71,quarkusio_quarkus
2020-08-01,46.87,rails_rails
2020-08-01,359.59,rancher_rancher
2020-08-01,199.7,rapid7_metasploitframework
2020-08-01,122.04,rayproject_ray
2020-08-01,18.39,redis_redis
2020-08-01,40.25,Regalis11_Barotrauma
2020-08-01,175.28,renovatebot_renovate
2020-08-01,499.78,RocketChat_Rocket.Chat
2020-08-01,47.59,RPCS3_rpcs3
2020-08-01,179.4,rstudio_rstudio
2020-08-01,243.44,rufflers_ruffle
2020-08-01,147.51,rustlang_rust
2020-08-01,28.95,scikitlearn_scikitlearn
2020-08-01,114.62,scipy_scipy
2020-08-01,60.17,SerenityOS_serenity
2020-08-01,294.65,solanalabs_solana
2020-08-01,161.89,sourcegraph_sourcegraph
2020-08-01,124.42,spack_spack
2020-08-01,59.05,spyderide_spyder
2020-08-01,52.39,storybookjs_storybook
2020-08-01,33.64,strapi_strapi
2020-08-01,42.25,symfony_symfony
2020-08-01,49.65,systemd_systemd
2020-08-01,199.52,tachiyomiorg_tachiyomi
2020-08-01,302.92,tachiyomiorg_tachiyomiextensions
2020-08-01,37.88,tailscale_tailscale
2020-08-01,1.54,taosdata_TDengine
2020-08-01,16.84,TeamNewPipe_NewPipe
2020-08-01,38.49,tensorflow_tensorflow
2020-08-01,133.45,termux_termuxpackages
2020-08-01,94.79,tgstation_tgstation
2020-08-01,183.68,trinodb_trino
2020-08-01,330.66,trustwallet_assets
2020-08-01,8.66,uBlockOrigin_uAssets
2020-08-01,1.01,Ultimaker_Cura
2020-08-01,59.35,ultralytics_yolov5
2020-08-01,291.27,ValveSoftware_Proton
2020-08-01,179.36,vectordotdev_vector
2020-08-01,91.76,vercel_next.js
2020-08-01,32.92,vitejs_vite
2020-08-01,100.49,voidlinux_voidpackages
2020-08-01,26.54,webcompat_webbugs
2020-08-01,32.26,woocommerce_woocommerce
2020-08-01,87.67,WordPress_gutenberg
2020-08-01,169.42,xamarin_xamarinmacios
2020-08-01,55.55,xbmc_xbmc
2020-08-01,51.1,yuzuemu_yuzu
2020-08-01,105.77,zephyrprojectrtos_zephyr
2020-08-01,0.0,zerotomastery_starthereguidelines
2020-08-01,296.38,ziglang_zig
2020-08-01,10.7,zulip_zulip
2020-09-01,10.87,AdguardTeam_AdguardFilters
2020-09-01,164.48,airbytehq_airbyte
2020-09-01,13.91,alibaba_nacos
2020-09-01,113.1,angular_angular
2020-09-01,26.17,angular_components
2020-09-01,132.79,ankidroid_AnkiAndroid
2020-09-01,5.19,ansible_ansible
2020-09-01,63.1,antdesign_antdesign
2020-09-01,72.03,apache_airflow
2020-09-01,46.64,apache_apisix
2020-09-01,1.9,apache_arrow
2020-09-01,79.3,apache_dolphinscheduler
2020-09-01,121.85,apache_doris
2020-09-01,1.04,apache_hudi
2020-09-01,112.12,apache_iceberg
2020-09-01,111.7,apache_pulsar
2020-09-01,20.9,apache_shardingsphere
2020-09-01,35.12,apache_superset
2020-09-01,47.04,apache_tvm
2020-09-01,41.11,appsmithorg_appsmith
2020-09-01,154.79,ArduPilot_ardupilot
2020-09-01,103.5,argoproj_argocd
2020-09-01,209.19,Automattic_jetpack
2020-09-01,123.09,Automattic_wpcalypso
2020-09-01,143.43,aws_awscdk
2020-09-01,73.46,awsamplify_amplifycli
2020-09-01,11.11,azerothcore_azerothcorewotlk
2020-09-01,19.28,Azure_azurecli
2020-09-01,43.28,Azure_azurepowershell
2020-09-01,272.83,Azure_azurerestapispecs
2020-09-01,158.39,Azure_azuresdkforjava
2020-09-01,114.16,Azure_azuresdkforjs
2020-09-01,148.66,Azure_azuresdkfornet
2020-09-01,139.04,Azure_azuresdkforpython
2020-09-01,80.72,backstage_backstage
2020-09-01,34.01,bevyengine_bevy
2020-09-01,309.67,bioconda_biocondarecipes
2020-09-01,31.87,bitcoin_bitcoin
2020-09-01,1.16,bitnami_charts
2020-09-01,147.1,brave_bravebrowser
2020-09-01,27.14,ccxt_ccxt
2020-09-01,42.0,ChiaNetwork_chiablockchain
2020-09-01,123.85,cilium_cilium
2020-09-01,476.64,CleverRaven_CataclysmDDA
2020-09-01,65.92,ClickHouse_ClickHouse
2020-09-01,22.0,cloudflare_cloudflaredocs
2020-09-01,0.0,cmssw_cmssw
2020-09-01,267.29,cockroachdb_cockroach
2020-09-01,133.6,conanio_conancenterindex
2020-09-01,139.71,condaforge_stagedrecipes
2020-09-01,2.51,containers_podman
2020-09-01,67.77,coolsnowwolf_lede
2020-09-01,78.38,cypressio_cypress
2020-09-01,18.8,darktableorg_darktable
2020-09-01,219.93,DataDog_datadogagent
2020-09-01,36.68,dbeaver_dbeaver
2020-09-01,96.98,DefinitelyTyped_DefinitelyTyped
2020-09-01,45.21,denoland_deno
2020-09-01,127.41,departmentofveteransaffairs_va.govteam
2020-09-01,9.43,desktop_desktop
2020-09-01,157.91,docker_docs
2020-09-01,128.12,dotnet_aspnetcore
2020-09-01,34.23,dotnet_AspNetCore.Docs
2020-09-01,94.73,dotnet_docs
2020-09-01,55.09,dotnet_efcore
2020-09-01,169.78,dotnet_maui
2020-09-01,217.94,dotnet_roslyn
2020-09-01,85.76,dotnet_runtime
2020-09-01,7.64,elastic_elasticsearch
2020-09-01,20.4,elastic_kibana
2020-09-01,115.47,electron_electron
2020-09-01,1.48,elementplus_elementplus
2020-09-01,166.08,elementor_elementor
2020-09-01,75.8,envoyproxy_envoy
2020-09-01,60.92,espressif_espidf
2020-09-01,43.58,ethereum_ethereumorgwebsite
2020-09-01,90.36,expo_expo
2020-09-01,41.93,facebook_react
2020-09-01,158.33,facebook_reactnative
2020-09-01,45.85,filescommunity_Files
2020-09-01,4.39,firebase_firebaseandroidsdk
2020-09-01,10.68,firebase_flutterfire
2020-09-01,1.58,firstcontributions_firstcontributions
2020-09-01,1.3,flathub_flathub
2020-09-01,42.64,flutter_flutter
2020-09-01,52.65,flybywiresim_a32nx
2020-09-01,36.55,gatsbyjs_gatsby
2020-09-01,116.61,getsentry_sentry
2020-09-01,102.91,github_codeql
2020-09-01,84.67,gitpodio_gitpod
2020-09-01,121.92,gogitea_gitea
2020-09-01,116.22,godotengine_godot
2020-09-01,32.78,golang_go
2020-09-01,619.67,google_itcertautomationpractice
2020-09-01,198.39,gradle_gradle
2020-09-01,43.68,grafana_grafana
2020-09-01,236.67,grafana_loki
2020-09-01,224.9,gravitational_teleport
2020-09-01,121.17,grpc_grpc
2020-09-01,194.27,hashicorp_terraformprovideraws
2020-09-01,94.48,hashicorp_terraformproviderazurerm
2020-09-01,207.66,hashicorp_vault
2020-09-01,62.94,homeassistant_core
2020-09-01,131.95,homeassistant_frontend
2020-09-01,1.21,homeassistant_homeassistant.io
2020-09-01,0.38,Homebrew_homebrewcask
2020-09-01,84.74,Homebrew_homebrewcore
2020-09-01,125.82,huggingface_transformers
2020-09-01,104.2,influxdata_telegraf
2020-09-01,37.14,IntelRealSense_librealsense
2020-09-01,29.56,istio_istio
2020-09-01,924.85,JacksonKearl_testissues
2020-09-01,142.11,jitsi_jitsimeet
2020-09-01,8.87,joomla_joomlacms
2020-09-01,150.49,JuliaLang_julia
2020-09-01,3.0,JuliaRegistries_General
2020-09-01,55.69,Koenkk_zigbee2mqtt
2020-09-01,2.29,kubernetes_kubernetes
