active_dates_and_times.Time,active_dates_and_times,active_dates_and_times.name
2020-09-01,319.0,cypressio_cypress
2020-09-01,378.0,darktableorg_darktable
2020-09-01,317.0,DataDog_datadogagent
2020-09-01,400.0,dbeaver_dbeaver
2020-09-01,203.0,DefinitelyTyped_DefinitelyTyped
2020-09-01,266.0,demisto_content
2020-09-01,558.0,denoland_deno
2020-09-01,258.0,departmentofveteransaffairs_va.govteam
2020-09-01,353.0,desktop_desktop
2020-09-01,346.0,directus_directus
2020-09-01,143.0,docker_docs
2020-09-01,501.0,dotnet_aspnetcore
2020-09-01,426.0,dotnet_AspNetCore.Docs
2020-09-01,223.0,dotnet_docs
2020-09-01,429.0,dotnet_efcore
2020-09-01,21.0,dotnet_maui
2020-09-01,423.0,dotnet_roslyn
2020-09-01,525.0,dotnet_runtime
2020-09-01,394.0,elastic_elasticsearch
2020-09-01,438.0,elastic_kibana
2020-09-01,404.0,electron_electron
2020-09-01,271.0,elementplus_elementplus
2020-09-01,373.0,elementor_elementor
2020-09-01,452.0,envoyproxy_envoy
2020-09-01,354.0,espressif_espidf
2020-09-01,186.0,ethereum_ethereumorgwebsite
2020-09-01,411.0,expo_expo
2020-09-01,617.0,facebook_react
2020-09-01,634.0,facebook_reactnative
2020-09-01,263.0,filescommunity_Files
2020-09-01,326.0,firebase_firebaseandroidsdk
2020-09-01,257.0,firebase_flutterfire
2020-09-01,425.0,firstcontributions_firstcontributions
2020-09-01,290.0,flathub_flathub
2020-09-01,355.0,flutter_engine
2020-09-01,709.0,flutter_flutter
2020-09-01,500.0,flutter_plugins
2020-09-01,588.0,flybywiresim_a32nx
2020-09-01,411.0,freddier_hyperblog
2020-09-01,391.0,gatsbyjs_gatsby
2020-09-01,714.0,gentoo_gentoo
2020-09-01,233.0,getsentry_sentry
2020-09-01,280.0,github_codeql
2020-09-01,235.0,gitpodio_gitpod
2020-09-01,423.0,gogitea_gitea
2020-09-01,620.0,godotengine_godot
2020-09-01,374.0,golang_go
2020-09-01,729.0,google_itcertautomationpractice
2020-09-01,400.0,gradle_gradle
2020-09-01,465.0,grafana_grafana
2020-09-01,295.0,grafana_loki
2020-09-01,216.0,gravitational_teleport
2020-09-01,386.0,grpc_grpc
2020-09-01,289.0,hashicorp_terraformprovideraws
2020-09-01,275.0,hashicorp_terraformproviderazurerm
2020-09-01,328.0,hashicorp_vault
2020-09-01,779.0,homeassistant_core
2020-09-01,370.0,homeassistant_frontend
2020-09-01,282.0,homeassistant_homeassistant.io
2020-09-01,303.0,Homebrew_homebrewcask
2020-09-01,652.0,Homebrew_homebrewcore
2020-09-01,494.0,huggingface_transformers
2020-09-01,312.0,influxdata_telegraf
2020-09-01,436.0,IntelRealSense_librealsense
2020-09-01,222.0,istio_istio
2020-09-01,238.0,JacksonKearl_testissues
2020-09-01,274.0,JetBrains_swot
2020-09-01,468.0,jitsi_jitsimeet
2020-09-01,361.0,jlord_patchwork
2020-09-01,452.0,joomla_joomlacms
2020-09-01,608.0,JuliaLang_julia
2020-09-01,720.0,JuliaRegistries_General
2020-09-01,458.0,Kaiserreich_Kaiserreich4
2020-09-01,368.0,keycloak_keycloak
2020-09-01,335.0,Koenkk_zigbee2mqtt
2020-09-01,627.0,kubernetes_kubernetes
2020-09-01,98.0,kubernetes_minikube
2020-09-01,311.0,kubernetes_testinfra
2020-09-01,531.0,kubernetes_website
2020-09-01,377.0,kubevirt_kubevirt
2020-09-01,353.0,laravel_framework
2020-09-01,584.0,leanprovercommunity_mathlib
2020-09-01,219.0,LeetCodeFeedback_LeetCodeFeedback
2020-09-01,256.0,lensapp_lens
2020-09-01,593.0,LightningAI_lightning
2020-09-01,666.0,llvm_llvmproject
2020-09-01,215.0,logseq_logseq
2020-09-01,439.0,macports_macportsports
2020-09-01,463.0,magento_magento2
2020-09-01,607.0,MarlinFirmware_Marlin
2020-09-01,170.0,mastodon_mastodon
2020-09-01,423.0,matplotlib_matplotlib
2020-09-01,249.0,matrixorg_synapse
2020-09-01,335.0,mattermost_mattermostwebapp
2020-09-01,97.0,mdn_content
2020-09-01,333.0,metabase_metabase
2020-09-01,94.0,MetaMask_ethphishingdetect
2020-09-01,234.0,MetaMask_metamaskextension
2020-09-01,267.0,metersphere_metersphere
2020-09-01,297.0,microsoft_azuredatastudio
2020-09-01,379.0,microsoft_fluentui
2020-09-01,352.0,microsoft_onnxruntime
2020-09-01,466.0,microsoft_playwright
2020-09-01,430.0,microsoft_PowerToys
2020-09-01,430.0,microsoft_terminal
2020-09-01,452.0,microsoft_TypeScript
2020-09-01,480.0,microsoft_vcpkg
2020-09-01,621.0,microsoft_vscode
2020-09-01,256.0,microsoft_wingetpkgs
2020-09-01,598.0,microsoft_WSL
2020-09-01,464.0,MicrosoftDocs_azuredocs
2020-09-01,360.0,MicrosoftDocs_microsoft365docs
2020-09-01,182.0,MicrosoftDocs_msteamsdocs
2020-09-01,263.0,microsoftgraph_microsoftgraphdocs
2020-09-01,398.0,mlflow_mlflow
2020-09-01,592.0,mozillamobile_fenix
2020-09-01,464.0,mrdoob_three.js
2020-09-01,117.0,mui_materialui
2020-09-01,155.0,mui_muix
2020-09-01,521.0,neovim_neovim
2020-09-01,131.0,newrelic_docswebsite
2020-09-01,261.0,nextcloud_desktop
2020-09-01,192.0,nextcloud_server
2020-09-01,616.0,NixOS_nixpkgs
2020-09-01,503.0,nodejs_node
2020-09-01,247.0,nrfconnect_sdknrf
2020-09-01,292.0,nrwl_nx
2020-09-01,378.0,obsproject_obsstudio
2020-09-01,400.0,odoo_odoo
2020-09-01,331.0,openmmlab_mmdetection
2020-09-01,132.0,opentelemetry_opentelemetrycollectorcontrib
2020-09-01,546.0,OpenAPITools_openapigenerator
2020-09-01,535.0,opencv_opencv
2020-09-01,394.0,openhab_openhabaddons
2020-09-01,645.0,openjdk_jdk
2020-09-01,315.0,openjournals_jossreviews
2020-09-01,221.0,openshift_openshiftdocs
2020-09-01,444.0,openshift_release
2020-09-01,637.0,openssl_openssl
2020-09-01,366.0,openvinotoolkit_openvino
2020-09-01,218.0,openwrt_openwrt
2020-09-01,548.0,oppia_oppia
2020-09-01,298.0,PaddlePaddle_Paddle
2020-09-01,366.0,PaddlePaddle_PaddleOCR
2020-09-01,464.0,pandasdev_pandas
2020-09-01,364.0,php_phpsrc
2020-09-01,332.0,pingcap_tidb
2020-09-01,370.0,postmanlabs_postmanappsupport
2020-09-01,399.0,PowerShell_PowerShell
2020-09-01,392.0,ppy_osu
2020-09-01,245.0,PrestaShop_PrestaShop
2020-09-01,401.0,prisma_prisma
2020-09-01,380.0,projectchip_connectedhomeip
2020-09-01,444.0,prusa3d_PrusaSlicer
2020-09-01,645.0,python_cpython
2020-09-01,476.0,pytorch_pytorch
2020-09-01,416.0,qbittorrent_qBittorrent
2020-09-01,524.0,qgis_QGIS
2020-09-01,499.0,qmk_qmk_firmware
2020-09-01,468.0,quarkusio_quarkus
2020-09-01,544.0,rails_rails
2020-09-01,490.0,rancher_rancher
2020-09-01,185.0,rapid7_metasploitframework
2020-09-01,584.0,rayproject_ray
2020-09-01,102.0,redis_redis
2020-09-01,278.0,Regalis11_Barotrauma
2020-09-01,358.0,renovatebot_renovate
2020-09-01,371.0,RocketChat_Rocket.Chat
2020-09-01,519.0,RPCS3_rpcs3
2020-09-01,269.0,rstudio_rstudio
2020-09-01,214.0,rufflers_ruffle
2020-09-01,745.0,rustlang_rust
2020-09-01,450.0,scikitlearn_scikitlearn
2020-09-01,420.0,scipy_scipy
2020-09-01,211.0,sectionengineeringeducation_engineeringeducation
2020-09-01,384.0,SerenityOS_serenity
2020-09-01,212.0,SkyratSS13_Skyrattg
2020-09-01,378.0,solanalabs_solana
2020-09-01,511.0,sourcegraph_sourcegraph
2020-09-01,196.0,spack_spack
2020-09-01,285.0,spyderide_spyder
2020-09-01,564.0,storybookjs_storybook
2020-09-01,394.0,strapi_strapi
2020-09-01,379.0,symfony_symfony
2020-09-01,397.0,systemd_systemd
2020-09-01,419.0,tachiyomiorg_tachiyomi
2020-09-01,353.0,tachiyomiorg_tachiyomiextensions
2020-09-01,227.0,tailscale_tailscale
2020-09-01,235.0,taosdata_TDengine
2020-09-01,460.0,TeamNewPipe_NewPipe
2020-09-01,728.0,tensorflow_tensorflow
2020-09-01,310.0,termux_termuxpackages
2020-09-01,587.0,tgstation_tgstation
2020-09-01,401.0,trinodb_trino
2020-09-01,567.0,trustwallet_assets
2020-09-01,283.0,typechallenges_typechallenges
2020-09-01,580.0,uBlockOrigin_uAssets
2020-09-01,332.0,Ultimaker_Cura
2020-09-01,417.0,ultralytics_yolov5
2020-09-01,502.0,ValveSoftware_Proton
2020-09-01,461.0,vectordotdev_vector
2020-09-01,499.0,vercel_next.js
2020-09-01,492.0,vitejs_vite
2020-09-01,380.0,voidlinux_voidpackages
2020-09-01,182.0,webcompat_webbugs
2020-09-01,342.0,woocommerce_woocommerce
2020-09-01,563.0,WordPress_gutenberg
2020-09-01,328.0,xamarin_xamarinmacios
2020-09-01,500.0,xbmc_xbmc
2020-09-01,127.0,yuzuemu_yuzu
2020-09-01,428.0,zephyrprojectrtos_zephyr
2020-09-01,348.0,zerotomastery_starthereguidelines
2020-09-01,476.0,ziglang_zig
2020-09-01,289.0,zulip_zulip
2020-10-01,537.0,AdguardTeam_AdguardFilters
2020-10-01,223.0,airbytehq_airbyte
2020-10-01,242.0,alibaba_nacos
2020-10-01,401.0,angular_angular
2020-10-01,213.0,angular_components
2020-10-01,302.0,ankidroid_AnkiAndroid
2020-10-01,238.0,ansible_ansible
2020-10-01,360.0,antdesign_antdesign
2020-10-01,509.0,apache_airflow
2020-10-01,437.0,apache_apisix
2020-10-01,577.0,apache_arrow
2020-10-01,396.0,apache_beam
2020-10-01,355.0,apache_dolphinscheduler
2020-10-01,191.0,apache_doris
2020-10-01,481.0,apache_flink
2020-10-01,474.0,apache_hudi
2020-10-01,305.0,apache_iceberg
2020-10-01,423.0,apache_pulsar
2020-10-01,430.0,apache_shardingsphere
2020-10-01,546.0,apache_spark
2020-10-01,405.0,apache_superset
2020-10-01,305.0,apache_tvm
2020-10-01,153.0,apple_swift
2020-10-01,245.0,appsmithorg_appsmith
2020-10-01,172.0,ArduPilot_ardupilot
2020-10-01,280.0,argoproj_argocd
2020-10-01,466.0,Automattic_jetpack
2020-10-01,532.0,Automattic_wpcalypso
2020-10-01,573.0,aws_awscdk
2020-10-01,469.0,awsamplify_amplifycli
2020-10-01,247.0,azerothcore_azerothcorewotlk
2020-10-01,238.0,Azure_azurecli
2020-10-01,348.0,Azure_azurepowershell
2020-10-01,505.0,Azure_azurerestapispecs
2020-10-01,465.0,Azure_azuresdkforjava
2020-10-01,317.0,Azure_azuresdkforjs
2020-10-01,333.0,Azure_azuresdkfornet
2020-10-01,381.0,Azure_azuresdkforpython
2020-10-01,370.0,backstage_backstage
2020-10-01,334.0,bevyengine_bevy
2020-10-01,386.0,bioconda_biocondarecipes
2020-10-01,567.0,bitcoin_bitcoin
2020-10-01,300.0,bitnami_charts
2020-10-01,446.0,brave_bravebrowser
2020-10-01,335.0,brave_bravecore
2020-10-01,196.0,ccxt_ccxt
2020-10-01,456.0,ceph_ceph
2020-10-01,191.0,ChiaNetwork_chiablockchain
2020-10-01,537.0,cilium_cilium
2020-10-01,654.0,CleverRaven_CataclysmDDA
2020-10-01,480.0,ClickHouse_ClickHouse
2020-10-01,206.0,cloudflare_cloudflaredocs
2020-10-01,541.0,cmssw_cmssw
2020-10-01,483.0,cockroachdb_cockroach
2020-10-01,427.0,conanio_conancenterindex
2020-10-01,317.0,condaforge_stagedrecipes
2020-10-01,369.0,containers_podman
2020-10-01,734.0,coolsnowwolf_lede
2020-10-01,489.0,cypressio_cypress
2020-10-01,508.0,darktableorg_darktable
2020-10-01,372.0,DataDog_datadogagent
2020-10-01,423.0,dbeaver_dbeaver
2020-10-01,538.0,DefinitelyTyped_DefinitelyTyped
2020-10-01,239.0,demisto_content
2020-10-01,628.0,denoland_deno
2020-10-01,387.0,departmentofveteransaffairs_va.govteam
2020-10-01,267.0,desktop_desktop
2020-10-01,415.0,directus_directus
2020-10-01,240.0,docker_docs
2020-10-01,292.0,dotnet_aspnetcore
2020-10-01,458.0,dotnet_AspNetCore.Docs
2020-10-01,377.0,dotnet_docs
2020-10-01,336.0,dotnet_efcore
2020-10-01,443.0,dotnet_maui
2020-10-01,541.0,dotnet_roslyn
2020-10-01,511.0,dotnet_runtime
2020-10-01,442.0,elastic_elasticsearch
2020-10-01,464.0,elastic_kibana
2020-10-01,403.0,electron_electron
2020-10-01,306.0,elementplus_elementplus
2020-10-01,379.0,elementor_elementor
2020-10-01,411.0,envoyproxy_envoy
2020-10-01,429.0,espressif_espidf
2020-10-01,140.0,ethereum_ethereumorgwebsite
2020-10-01,486.0,expo_expo
2020-10-01,566.0,facebook_react
2020-10-01,483.0,facebook_reactnative
2020-10-01,403.0,filescommunity_Files
2020-10-01,273.0,firebase_firebaseandroidsdk
2020-10-01,284.0,firebase_flutterfire
2020-10-01,262.0,firstcontributions_firstcontributions
2020-10-01,312.0,flathub_flathub
2020-10-01,366.0,flutter_engine
2020-10-01,709.0,flutter_flutter
2020-10-01,326.0,flutter_plugins
2020-10-01,595.0,flybywiresim_a32nx
2020-10-01,506.0,freddier_hyperblog
2020-10-01,324.0,gatsbyjs_gatsby
2020-10-01,545.0,gentoo_gentoo
2020-10-01,265.0,getsentry_sentry
2020-10-01,309.0,github_codeql
2020-10-01,632.0,github_docs
2020-10-01,368.0,gitpodio_gitpod
2020-10-01,602.0,gogitea_gitea
2020-10-01,595.0,godotengine_godot
2020-10-01,237.0,golang_go
2020-10-01,691.0,google_itcertautomationpractice
2020-10-01,439.0,gradle_gradle
2020-10-01,471.0,grafana_grafana
2020-10-01,350.0,grafana_loki
2020-10-01,258.0,gravitational_teleport
2020-10-01,509.0,grpc_grpc
2020-10-01,231.0,hashicorp_terraformprovideraws
2020-10-01,276.0,hashicorp_terraformproviderazurerm
2020-10-01,180.0,hashicorp_vault
2020-10-01,629.0,homeassistant_core
2020-10-01,288.0,homeassistant_frontend
2020-10-01,285.0,homeassistant_homeassistant.io
2020-10-01,280.0,Homebrew_homebrewcask
2020-10-01,505.0,Homebrew_homebrewcore
2020-10-01,550.0,huggingface_transformers
2020-10-01,266.0,influxdata_telegraf
2020-10-01,393.0,IntelRealSense_librealsense
2020-10-01,629.0,istio_istio
2020-10-01,386.0,JacksonKearl_testissues
2020-10-01,248.0,JetBrains_swot
2020-10-01,409.0,jitsi_jitsimeet
2020-10-01,341.0,jlord_patchwork
2020-10-01,461.0,joomla_joomlacms
2020-10-01,343.0,JuliaLang_julia
2020-10-01,402.0,JuliaRegistries_General
2020-10-01,326.0,Kaiserreich_Kaiserreich4
2020-10-01,327.0,keycloak_keycloak
2020-10-01,405.0,Koenkk_zigbee2mqtt
2020-10-01,581.0,kubernetes_kubernetes
2020-10-01,141.0,kubernetes_minikube
2020-10-01,378.0,kubernetes_testinfra
2020-10-01,486.0,kubernetes_website
2020-10-01,390.0,kubevirt_kubevirt
2020-10-01,428.0,laravel_framework
2020-10-01,639.0,leanprovercommunity_mathlib
2020-10-01,151.0,LeetCodeFeedback_LeetCodeFeedback
2020-10-01,310.0,lensapp_lens
2020-10-01,816.0,LightningAI_lightning
2020-10-01,649.0,llvm_llvmproject
2020-10-01,457.0,logseq_logseq
2020-10-01,672.0,macports_macportsports
2020-10-01,296.0,magento_magento2
2020-10-01,475.0,MarlinFirmware_Marlin
2020-10-01,121.0,mastodon_mastodon
2020-10-01,377.0,matplotlib_matplotlib
2020-10-01,304.0,matrixorg_synapse
2020-10-01,453.0,mattermost_mattermostwebapp
2020-10-01,78.0,mdn_content
2020-10-01,244.0,metabase_metabase
2020-10-01,214.0,MetaMask_ethphishingdetect
2020-10-01,313.0,MetaMask_metamaskextension
2020-10-01,70.0,metersphere_metersphere
2020-10-01,317.0,microsoft_azuredatastudio
2020-10-01,171.0,microsoft_fluentui
2020-10-01,362.0,microsoft_onnxruntime
2020-10-01,339.0,microsoft_playwright
2020-10-01,374.0,microsoft_PowerToys
2020-10-01,404.0,microsoft_terminal
2020-10-01,496.0,microsoft_TypeScript
2020-10-01,439.0,microsoft_vcpkg
2020-10-01,690.0,microsoft_vscode
2020-10-01,243.0,microsoft_wingetpkgs
2020-10-01,511.0,microsoft_WSL
2020-10-01,278.0,MicrosoftDocs_azuredocs
2020-10-01,348.0,MicrosoftDocs_microsoft365docs
2020-10-01,189.0,MicrosoftDocs_msteamsdocs
2020-10-01,223.0,microsoftgraph_microsoftgraphdocs
2020-10-01,483.0,mlflow_mlflow
2020-10-01,454.0,mozillamobile_fenix
2020-10-01,424.0,mrdoob_three.js
2020-10-01,122.0,mui_materialui
2020-10-01,268.0,mui_muix
2020-10-01,553.0,neovim_neovim
2020-10-01,132.0,newrelic_docswebsite
2020-10-01,275.0,nextcloud_desktop
2020-10-01,448.0,nextcloud_server
2020-10-01,387.0,NixOS_nixpkgs
2020-10-01,689.0,nodejs_node
2020-10-01,252.0,nrfconnect_sdknrf
2020-10-01,317.0,nrwl_nx
2020-10-01,502.0,obsproject_obsstudio
2020-10-01,445.0,odoo_odoo
2020-10-01,323.0,openmmlab_mmdetection
2020-10-01,200.0,opentelemetry_opentelemetrycollectorcontrib
2020-10-01,162.0,OpenAPITools_openapigenerator
2020-10-01,531.0,opencv_opencv
2020-10-01,512.0,openhab_openhabaddons
2020-10-01,619.0,openjdk_jdk
2020-10-01,493.0,openjournals_jossreviews
2020-10-01,330.0,openshift_openshiftdocs
2020-10-01,532.0,openshift_release
2020-10-01,348.0,openssl_openssl
2020-10-01,299.0,openvinotoolkit_openvino
2020-10-01,346.0,openwrt_openwrt
2020-10-01,547.0,oppia_oppia
2020-10-01,327.0,PaddlePaddle_Paddle
2020-10-01,172.0,PaddlePaddle_PaddleOCR
2020-10-01,450.0,pandasdev_pandas
2020-10-01,406.0,php_phpsrc
2020-10-01,325.0,pingcap_tidb
2020-10-01,238.0,postmanlabs_postmanappsupport
2020-10-01,488.0,PowerShell_PowerShell
2020-10-01,357.0,ppy_osu
2020-10-01,231.0,PrestaShop_PrestaShop
2020-10-01,313.0,prisma_prisma
2020-10-01,386.0,projectchip_connectedhomeip
2020-10-01,562.0,prusa3d_PrusaSlicer
2020-10-01,509.0,python_cpython
2020-10-01,543.0,pytorch_pytorch
2020-10-01,10.0,qbittorrent_qBittorrent
2020-10-01,505.0,qgis_QGIS
2020-10-01,407.0,qmk_qmk_firmware
2020-10-01,521.0,quarkusio_quarkus
2020-10-01,589.0,rails_rails
2020-10-01,453.0,rancher_rancher
2020-10-01,136.0,rapid7_metasploitframework
2020-10-01,420.0,rayproject_ray
2020-10-01,381.0,redis_redis
2020-10-01,188.0,Regalis11_Barotrauma
2020-10-01,438.0,renovatebot_renovate
2020-10-01,294.0,RocketChat_Rocket.Chat
2020-10-01,388.0,RPCS3_rpcs3
2020-10-01,254.0,rstudio_rstudio
2020-10-01,325.0,rufflers_ruffle
2020-10-01,800.0,rustlang_rust
2020-10-01,393.0,scikitlearn_scikitlearn
2020-10-01,406.0,scipy_scipy
2020-10-01,293.0,sectionengineeringeducation_engineeringeducation
2020-10-01,391.0,SerenityOS_serenity
2020-10-01,305.0,SkyratSS13_Skyrattg
2020-10-01,424.0,solanalabs_solana
2020-10-01,565.0,sourcegraph_sourcegraph
2020-10-01,354.0,spack_spack
2020-10-01,361.0,spyderide_spyder
2020-10-01,548.0,storybookjs_storybook
2020-10-01,247.0,strapi_strapi
2020-10-01,400.0,symfony_symfony
2020-10-01,361.0,systemd_systemd
2020-10-01,311.0,tachiyomiorg_tachiyomi
2020-10-01,328.0,tachiyomiorg_tachiyomiextensions
2020-10-01,216.0,tailscale_tailscale
2020-10-01,336.0,taosdata_TDengine
2020-10-01,526.0,TeamNewPipe_NewPipe
2020-10-01,604.0,tensorflow_tensorflow
2020-10-01,289.0,termux_termuxpackages
2020-10-01,596.0,tgstation_tgstation
2020-10-01,432.0,trinodb_trino
2020-10-01,544.0,trustwallet_assets
2020-10-01,233.0,typechallenges_typechallenges
2020-10-01,449.0,uBlockOrigin_uAssets
2020-10-01,311.0,Ultimaker_Cura
2020-10-01,421.0,ultralytics_yolov5
2020-10-01,553.0,ValveSoftware_Proton
2020-10-01,380.0,vectordotdev_vector
2020-10-01,560.0,vercel_next.js
2020-10-01,464.0,vitejs_vite
2020-10-01,597.0,voidlinux_voidpackages
2020-10-01,227.0,webcompat_webbugs
2020-10-01,320.0,woocommerce_woocommerce
2020-10-01,596.0,WordPress_gutenberg
2020-10-01,440.0,xamarin_xamarinmacios
2020-10-01,566.0,xbmc_xbmc
2020-10-01,39.0,ytdlp_ytdlp
2020-10-01,285.0,yuzuemu_yuzu
2020-10-01,411.0,zephyrprojectrtos_zephyr
2020-10-01,502.0,zerotomastery_starthereguidelines
2020-10-01,605.0,ziglang_zig
2020-10-01,259.0,zulip_zulip
2020-11-01,416.0,AdguardTeam_AdguardFilters
2020-11-01,411.0,airbytehq_airbyte
2020-11-01,314.0,alibaba_nacos
2020-11-01,290.0,angular_angular
2020-11-01,216.0,angular_components
2020-11-01,330.0,ankidroid_AnkiAndroid
2020-11-01,369.0,ansible_ansible
2020-11-01,392.0,antdesign_antdesign
2020-11-01,605.0,apache_airflow
2020-11-01,400.0,apache_apisix
2020-11-01,402.0,apache_arrow
2020-11-01,337.0,apache_beam
2020-11-01,229.0,apache_dolphinscheduler
2020-11-01,185.0,apache_doris
2020-11-01,332.0,apache_flink
2020-11-01,116.0,apache_hudi
2020-11-01,306.0,apache_iceberg
2020-11-01,420.0,apache_pulsar
2020-11-01,352.0,apache_shardingsphere
2020-11-01,610.0,apache_spark
2020-11-01,443.0,apache_superset
2020-11-01,420.0,apache_tvm
2020-11-01,518.0,apple_swift
2020-11-01,335.0,appsmithorg_appsmith
2020-11-01,217.0,ArduPilot_ardupilot
2020-11-01,315.0,argoproj_argocd
2020-11-01,338.0,Automattic_jetpack
2020-11-01,417.0,Automattic_wpcalypso
2020-11-01,452.0,aws_awscdk
2020-11-01,421.0,awsamplify_amplifycli
2020-11-01,468.0,azerothcore_azerothcorewotlk
2020-11-01,310.0,Azure_azurecli
2020-11-01,277.0,Azure_azurepowershell
2020-11-01,419.0,Azure_azurerestapispecs
2020-11-01,442.0,Azure_azuresdkforjava
2020-11-01,319.0,Azure_azuresdkforjs
2020-11-01,257.0,Azure_azuresdkfornet
2020-11-01,418.0,Azure_azuresdkforpython
2020-11-01,352.0,backstage_backstage
2020-11-01,488.0,bevyengine_bevy
2020-11-01,224.0,bioconda_biocondarecipes
2020-11-01,645.0,bitcoin_bitcoin
2020-11-01,321.0,bitnami_charts
2020-11-01,565.0,brave_bravebrowser
2020-11-01,425.0,brave_bravecore
2020-11-01,146.0,ccxt_ccxt
2020-11-01,477.0,ceph_ceph
2020-11-01,314.0,ChiaNetwork_chiablockchain
2020-11-01,378.0,cilium_cilium
2020-11-01,373.0,CleverRaven_CataclysmDDA
2020-11-01,600.0,ClickHouse_ClickHouse
2020-11-01,252.0,cloudflare_cloudflaredocs
2020-11-01,338.0,cmssw_cmssw
2020-11-01,385.0,cockroachdb_cockroach
2020-11-01,490.0,conanio_conancenterindex
2020-11-01,327.0,condaforge_stagedrecipes
2020-11-01,381.0,containers_podman
2020-11-01,589.0,coolsnowwolf_lede
2020-11-01,323.0,cypressio_cypress
2020-11-01,394.0,darktableorg_darktable
2020-11-01,340.0,DataDog_datadogagent
2020-11-01,255.0,dbeaver_dbeaver
2020-11-01,333.0,DefinitelyTyped_DefinitelyTyped
2020-11-01,260.0,demisto_content
2020-11-01,506.0,denoland_deno
2020-11-01,306.0,departmentofveteransaffairs_va.govteam
2020-11-01,19.0,desktop_desktop
2020-11-01,299.0,directus_directus
2020-11-01,182.0,docker_docs
2020-11-01,316.0,dotnet_aspnetcore
2020-11-01,396.0,dotnet_AspNetCore.Docs
2020-11-01,240.0,dotnet_docs
2020-11-01,343.0,dotnet_efcore
2020-11-01,541.0,dotnet_maui
2020-11-01,511.0,dotnet_roslyn
2020-11-01,534.0,dotnet_runtime
2020-11-01,386.0,elastic_elasticsearch
2020-11-01,364.0,elastic_kibana
2020-11-01,356.0,electron_electron
2020-11-01,185.0,elementplus_elementplus
2020-11-01,381.0,elementor_elementor
2020-11-01,345.0,envoyproxy_envoy
2020-11-01,392.0,espressif_espidf
2020-11-01,288.0,ethereum_ethereumorgwebsite
2020-11-01,362.0,expo_expo
2020-11-01,714.0,facebook_react
2020-11-01,644.0,facebook_reactnative
2020-11-01,357.0,filescommunity_Files
2020-11-01,244.0,firebase_firebaseandroidsdk
2020-11-01,191.0,firebase_flutterfire
2020-11-01,347.0,firstcontributions_firstcontributions
2020-11-01,184.0,flathub_flathub
2020-11-01,259.0,flutter_engine
2020-11-01,608.0,flutter_flutter
2020-11-01,346.0,flutter_plugins
2020-11-01,442.0,flybywiresim_a32nx
2020-11-01,232.0,freddier_hyperblog
2020-11-01,279.0,gatsbyjs_gatsby
2020-11-01,552.0,gentoo_gentoo
2020-11-01,425.0,getsentry_sentry
2020-11-01,318.0,github_codeql
2020-11-01,487.0,github_docs
2020-11-01,320.0,gitpodio_gitpod
2020-11-01,568.0,gogitea_gitea
2020-11-01,500.0,godotengine_godot
2020-11-01,413.0,golang_go
2020-11-01,669.0,google_itcertautomationpractice
2020-11-01,413.0,gradle_gradle
2020-11-01,455.0,grafana_grafana
2020-11-01,236.0,grafana_loki
2020-11-01,375.0,gravitational_teleport
2020-11-01,413.0,grpc_grpc
2020-11-01,274.0,hashicorp_terraformprovideraws
2020-11-01,255.0,hashicorp_terraformproviderazurerm
2020-11-01,243.0,hashicorp_vault
2020-11-01,594.0,homeassistant_core
2020-11-01,310.0,homeassistant_frontend
2020-11-01,261.0,homeassistant_homeassistant.io
2020-11-01,374.0,Homebrew_homebrewcask
2020-11-01,676.0,Homebrew_homebrewcore
2020-11-01,388.0,huggingface_transformers
2020-11-01,292.0,influxdata_telegraf
2020-11-01,208.0,IntelRealSense_librealsense
2020-11-01,478.0,istio_istio
2020-11-01,386.0,JacksonKearl_testissues
2020-11-01,202.0,JetBrains_swot
2020-11-01,276.0,jitsi_jitsimeet
2020-11-01,386.0,jlord_patchwork
2020-11-01,351.0,joomla_joomlacms
2020-11-01,423.0,JuliaLang_julia
2020-11-01,489.0,JuliaRegistries_General
2020-11-01,395.0,Kaiserreich_Kaiserreich4
2020-11-01,234.0,keycloak_keycloak
2020-11-01,444.0,Koenkk_zigbee2mqtt
2020-11-01,554.0,kubernetes_kubernetes
2020-11-01,194.0,kubernetes_minikube
2020-11-01,283.0,kubernetes_testinfra
2020-11-01,547.0,kubernetes_website
2020-11-01,433.0,kubevirt_kubevirt
2020-11-01,315.0,laravel_framework
2020-11-01,565.0,leanprovercommunity_mathlib
2020-11-01,200.0,LeetCodeFeedback_LeetCodeFeedback
2020-11-01,318.0,lensapp_lens
2020-11-01,580.0,LightningAI_lightning
2020-11-01,577.0,llvm_llvmproject
2020-11-01,418.0,logseq_logseq
2020-11-01,508.0,macports_macportsports
2020-11-01,385.0,magento_magento2
2020-11-01,527.0,MarlinFirmware_Marlin
2020-11-01,45.0,mastodon_mastodon
2020-11-01,481.0,matplotlib_matplotlib
2020-11-01,264.0,matrixorg_synapse
2020-11-01,289.0,mattermost_mattermostwebapp
2020-11-01,97.0,mdn_content
2020-11-01,380.0,metabase_metabase
2020-11-01,80.0,MetaMask_ethphishingdetect
2020-11-01,300.0,MetaMask_metamaskextension
2020-11-01,235.0,metersphere_metersphere
2020-11-01,298.0,microsoft_azuredatastudio
2020-11-01,335.0,microsoft_fluentui
2020-11-01,408.0,microsoft_onnxruntime
