change_requests_reviews.Time,change_requests_reviews,change_requests_reviews.name
2020-05-01,282.0,antdesign_antdesign
2020-05-01,1545.0,apache_airflow
2020-05-01,41.0,apache_apisix
2020-05-01,856.0,apache_arrow
2020-05-01,1197.0,apache_beam
2020-05-01,13.0,apache_dolphinscheduler
2020-05-01,609.0,apache_doris
2020-05-01,2431.0,apache_flink
2020-05-01,361.0,apache_hudi
2020-05-01,402.0,apache_iceberg
2020-05-01,168.0,apache_pulsar
2020-05-01,140.0,apache_shardingsphere
2020-05-01,1882.0,apache_spark
2020-05-01,282.0,apache_superset
2020-05-01,765.0,apache_tvm
2020-05-01,1029.0,apple_swift
2020-05-01,492.0,ArduPilot_ardupilot
2020-05-01,74.0,argoproj_argocd
2020-05-01,481.0,Automattic_jetpack
2020-05-01,1665.0,Automattic_wpcalypso
2020-05-01,1006.0,aws_awscdk
2020-05-01,155.0,awsamplify_amplifycli
2020-05-01,174.0,azerothcore_azerothcorewotlk
2020-05-01,443.0,Azure_azurecli
2020-05-01,207.0,Azure_azurepowershell
2020-05-01,615.0,Azure_azurerestapispecs
2020-05-01,1734.0,Azure_azuresdkforjava
2020-05-01,1240.0,Azure_azuresdkforjs
2020-05-01,1463.0,Azure_azuresdkfornet
2020-05-01,561.0,Azure_azuresdkforpython
2020-05-01,749.0,backstage_backstage
2020-05-01,58.0,bioconda_biocondarecipes
2020-05-01,1430.0,bitcoin_bitcoin
2020-05-01,232.0,bitnami_charts
2020-05-01,8.0,brave_bravebrowser
2020-05-01,658.0,brave_bravecore
2020-05-01,17.0,ccxt_ccxt
2020-05-01,1792.0,ceph_ceph
2020-05-01,22.0,ChiaNetwork_chiablockchain
2020-05-01,1006.0,cilium_cilium
2020-05-01,665.0,CleverRaven_CataclysmDDA
2020-05-01,513.0,ClickHouse_ClickHouse
2020-05-01,1546.0,cmssw_cmssw
2020-05-01,396.0,cockroachdb_cockroach
2020-05-01,856.0,conanio_conancenterindex
2020-05-01,647.0,condaforge_stagedrecipes
2020-05-01,399.0,containers_podman
2020-05-01,8.0,coolsnowwolf_lede
2020-05-01,188.0,cypressio_cypress
2020-05-01,161.0,darktableorg_darktable
2020-05-01,594.0,DataDog_datadogagent
2020-05-01,1.0,dbeaver_dbeaver
2020-05-01,644.0,DefinitelyTyped_DefinitelyTyped
2020-05-01,1152.0,demisto_content
2020-05-01,482.0,denoland_deno
2020-05-01,98.0,departmentofveteransaffairs_va.govteam
2020-05-01,103.0,desktop_desktop
2020-05-01,82.0,docker_docs
2020-05-01,690.0,dotnet_aspnetcore
2020-05-01,308.0,dotnet_AspNetCore.Docs
2020-05-01,580.0,dotnet_docs
2020-05-01,397.0,dotnet_efcore
2020-05-01,2339.0,dotnet_roslyn
2020-05-01,3474.0,dotnet_runtime
2020-05-01,1833.0,elastic_elasticsearch
2020-05-01,2663.0,elastic_kibana
2020-05-01,244.0,electron_electron
2020-05-01,242.0,elementor_elementor
2020-05-01,1500.0,envoyproxy_envoy
2020-05-01,42.0,espressif_espidf
2020-05-01,28.0,ethereum_ethereumorgwebsite
2020-05-01,438.0,expo_expo
2020-05-01,257.0,facebook_react
2020-05-01,39.0,facebook_reactnative
2020-05-01,90.0,filescommunity_Files
2020-05-01,143.0,firebase_firebaseandroidsdk
2020-05-01,44.0,firebase_flutterfire
2020-05-01,9.0,firstcontributions_firstcontributions
2020-05-01,417.0,flathub_flathub
2020-05-01,769.0,flutter_engine
2020-05-01,1183.0,flutter_flutter
2020-05-01,118.0,flutter_plugins
2020-05-01,726.0,gatsbyjs_gatsby
2020-05-01,961.0,gentoo_gentoo
2020-05-01,1160.0,getsentry_sentry
2020-05-01,480.0,github_codeql
2020-05-01,573.0,gogitea_gitea
2020-05-01,440.0,godotengine_godot
2020-05-01,3.0,golang_go
2020-05-01,4.0,google_itcertautomationpractice
2020-05-01,579.0,gradle_gradle
2020-05-01,1261.0,grafana_grafana
2020-05-01,142.0,grafana_loki
2020-05-01,274.0,gravitational_teleport
2020-05-01,300.0,grpc_grpc
2020-05-01,473.0,hashicorp_terraformprovideraws
2020-05-01,373.0,hashicorp_terraformproviderazurerm
2020-05-01,462.0,hashicorp_vault
2020-05-01,2792.0,homeassistant_core
2020-05-01,384.0,homeassistant_frontend
2020-05-01,204.0,homeassistant_homeassistant.io
2020-05-01,212.0,Homebrew_homebrewcask
2020-05-01,493.0,Homebrew_homebrewcore
2020-05-01,524.0,huggingface_transformers
2020-05-01,200.0,influxdata_telegraf
2020-05-01,42.0,IntelRealSense_librealsense
2020-05-01,923.0,istio_istio
2020-05-01,363.0,jitsi_jitsimeet
2020-05-01,353.0,joomla_joomlacms
2020-05-01,542.0,JuliaLang_julia
2020-05-01,10.0,JuliaRegistries_General
2020-05-01,179.0,keycloak_keycloak
2020-05-01,2584.0,kubernetes_kubernetes
2020-05-01,180.0,kubernetes_minikube
2020-05-01,477.0,kubernetes_testinfra
2020-05-01,1585.0,kubernetes_website
2020-05-01,661.0,kubevirt_kubevirt
2020-05-01,130.0,laravel_framework
2020-05-01,1236.0,leanprovercommunity_mathlib
2020-05-01,3.0,lensapp_lens
2020-05-01,591.0,LightningAI_lightning
2020-05-01,359.0,macports_macportsports
2020-05-01,275.0,magento_magento2
2020-05-01,75.0,MarlinFirmware_Marlin
2020-05-01,81.0,mastodon_mastodon
2020-05-01,562.0,matplotlib_matplotlib
2020-05-01,376.0,matrixorg_synapse
2020-05-01,455.0,mattermost_mattermostwebapp
2020-05-01,77.0,metabase_metabase
2020-05-01,2.0,MetaMask_ethphishingdetect
2020-05-01,455.0,MetaMask_metamaskextension
2020-05-01,656.0,microsoft_azuredatastudio
2020-05-01,1193.0,microsoft_fluentui
2020-05-01,1083.0,microsoft_onnxruntime
2020-05-01,169.0,microsoft_playwright
2020-05-01,691.0,microsoft_PowerToys
2020-05-01,383.0,microsoft_terminal
2020-05-01,283.0,microsoft_TypeScript
2020-05-01,692.0,microsoft_vcpkg
2020-05-01,188.0,microsoft_vscode
2020-05-01,193.0,microsoft_wingetpkgs
2020-05-01,128.0,MicrosoftDocs_azuredocs
2020-05-01,60.0,MicrosoftDocs_microsoft365docs
2020-05-01,11.0,MicrosoftDocs_msteamsdocs
2020-05-01,449.0,microsoftgraph_microsoftgraphdocs
2020-05-01,132.0,mlflow_mlflow
2020-05-01,220.0,mozillamobile_fenix
2020-05-01,148.0,mrdoob_three.js
2020-05-01,293.0,mui_materialui
2020-05-01,267.0,neovim_neovim
2020-05-01,86.0,nextcloud_desktop
2020-05-01,103.0,nextcloud_server
2020-05-01,2619.0,NixOS_nixpkgs
2020-05-01,1178.0,nrfconnect_sdknrf
2020-05-01,84.0,nrwl_nx
2020-05-01,25.0,obsproject_obsstudio
2020-05-01,1201.0,odoo_odoo
2020-05-01,279.0,openmmlab_mmdetection
2020-05-01,247.0,opentelemetry_opentelemetrycollectorcontrib
2020-05-01,376.0,OpenAPITools_openapigenerator
2020-05-01,369.0,opencv_opencv
2020-05-01,1977.0,openhab_openhabaddons
2020-05-01,1265.0,openshift_openshiftdocs
2020-05-01,334.0,openshift_release
2020-05-01,1299.0,openssl_openssl
2020-05-01,585.0,openvinotoolkit_openvino
2020-05-01,879.0,openwrt_openwrt
2020-05-01,3015.0,oppia_oppia
2020-05-01,435.0,PaddlePaddle_Paddle
2020-05-01,40.0,PaddlePaddle_PaddleOCR
2020-05-01,1577.0,pandasdev_pandas
2020-05-01,677.0,php_phpsrc
2020-05-01,603.0,pingcap_tidb
2020-05-01,416.0,PowerShell_PowerShell
2020-05-01,283.0,ppy_osu
2020-05-01,595.0,PrestaShop_PrestaShop
2020-05-01,63.0,prisma_prisma
2020-05-01,3.0,prusa3d_PrusaSlicer
2020-05-01,1147.0,python_cpython
2020-05-01,3181.0,pytorch_pytorch
2020-05-01,375.0,qbittorrent_qBittorrent
2020-05-01,496.0,qgis_QGIS
2020-05-01,1260.0,qmk_qmk_firmware
2020-05-01,1260.0,quarkusio_quarkus
2020-05-01,438.0,rails_rails
2020-05-01,156.0,rancher_rancher
2020-05-01,712.0,rapid7_metasploitframework
2020-05-01,782.0,rayproject_ray
2020-05-01,210.0,renovatebot_renovate
2020-05-01,207.0,RocketChat_Rocket.Chat
2020-05-01,102.0,RPCS3_rpcs3
2020-05-01,121.0,rstudio_rstudio
2020-05-01,22.0,rufflers_ruffle
2020-05-01,1746.0,rustlang_rust
2020-05-01,1093.0,scikitlearn_scikitlearn
2020-05-01,605.0,scipy_scipy
2020-05-01,941.0,SerenityOS_serenity
2020-05-01,592.0,solanalabs_solana
2020-05-01,1463.0,sourcegraph_sourcegraph
2020-05-01,508.0,spack_spack
2020-05-01,257.0,spyderide_spyder
2020-05-01,266.0,storybookjs_storybook
2020-05-01,309.0,strapi_strapi
2020-05-01,634.0,symfony_symfony
2020-05-01,1006.0,systemd_systemd
2020-05-01,94.0,tachiyomiorg_tachiyomi
2020-05-01,51.0,tachiyomiorg_tachiyomiextensions
2020-05-01,162.0,tailscale_tailscale
2020-05-01,21.0,taosdata_TDengine
2020-05-01,88.0,TeamNewPipe_NewPipe
2020-05-01,591.0,tensorflow_tensorflow
2020-05-01,24.0,termux_termuxpackages
2020-05-01,1578.0,tgstation_tgstation
2020-05-01,1297.0,trinodb_trino
2020-05-01,2.0,trustwallet_assets
2020-05-01,35.0,Ultimaker_Cura
2020-05-01,3.0,ValveSoftware_Proton
2020-05-01,359.0,vectordotdev_vector
2020-05-01,319.0,vercel_next.js
2020-05-01,61.0,vitejs_vite
2020-05-01,329.0,voidlinux_voidpackages
2020-05-01,148.0,woocommerce_woocommerce
2020-05-01,2206.0,WordPress_gutenberg
2020-05-01,151.0,xamarin_xamarinmacios
2020-05-01,308.0,xbmc_xbmc
2020-05-01,168.0,yuzuemu_yuzu
2020-05-01,2708.0,zephyrprojectrtos_zephyr
2020-05-01,175.0,ziglang_zig
2020-05-01,704.0,zulip_zulip
2020-06-01,51.0,AdguardTeam_AdguardFilters
2020-06-01,303.0,alibaba_nacos
2020-06-01,1106.0,angular_angular
2020-06-01,576.0,angular_components
2020-06-01,651.0,ankidroid_AnkiAndroid
2020-06-01,393.0,ansible_ansible
2020-06-01,493.0,antdesign_antdesign
2020-06-01,1298.0,apache_airflow
2020-06-01,181.0,apache_apisix
2020-06-01,1002.0,apache_arrow
2020-06-01,1034.0,apache_beam
2020-06-01,106.0,apache_dolphinscheduler
2020-06-01,409.0,apache_doris
2020-06-01,1856.0,apache_flink
2020-06-01,441.0,apache_hudi
2020-06-01,620.0,apache_iceberg
2020-06-01,309.0,apache_pulsar
2020-06-01,91.0,apache_shardingsphere
2020-06-01,2446.0,apache_spark
2020-06-01,464.0,apache_superset
2020-06-01,741.0,apache_tvm
2020-06-01,1358.0,apple_swift
2020-06-01,643.0,ArduPilot_ardupilot
2020-06-01,89.0,argoproj_argocd
2020-06-01,441.0,Automattic_jetpack
2020-06-01,1232.0,Automattic_wpcalypso
2020-06-01,1076.0,aws_awscdk
2020-06-01,344.0,awsamplify_amplifycli
2020-06-01,128.0,azerothcore_azerothcorewotlk
2020-06-01,475.0,Azure_azurecli
2020-06-01,275.0,Azure_azurepowershell
2020-06-01,846.0,Azure_azurerestapispecs
2020-06-01,1568.0,Azure_azuresdkforjava
2020-06-01,1306.0,Azure_azuresdkforjs
2020-06-01,1793.0,Azure_azuresdkfornet
2020-06-01,591.0,Azure_azuresdkforpython
2020-06-01,661.0,backstage_backstage
2020-06-01,71.0,bioconda_biocondarecipes
2020-06-01,1495.0,bitcoin_bitcoin
2020-06-01,177.0,bitnami_charts
2020-06-01,30.0,brave_bravebrowser
2020-06-01,605.0,brave_bravecore
2020-06-01,51.0,ccxt_ccxt
2020-06-01,1693.0,ceph_ceph
2020-06-01,31.0,ChiaNetwork_chiablockchain
2020-06-01,1073.0,cilium_cilium
2020-06-01,747.0,CleverRaven_CataclysmDDA
2020-06-01,570.0,ClickHouse_ClickHouse
2020-06-01,1471.0,cmssw_cmssw
2020-06-01,463.0,cockroachdb_cockroach
2020-06-01,846.0,conanio_conancenterindex
2020-06-01,653.0,condaforge_stagedrecipes
2020-06-01,413.0,containers_podman
2020-06-01,4.0,coolsnowwolf_lede
2020-06-01,167.0,cypressio_cypress
2020-06-01,171.0,darktableorg_darktable
2020-06-01,600.0,DataDog_datadogagent
2020-06-01,451.0,DefinitelyTyped_DefinitelyTyped
2020-06-01,1017.0,demisto_content
2020-06-01,506.0,denoland_deno
2020-06-01,116.0,departmentofveteransaffairs_va.govteam
2020-06-01,107.0,desktop_desktop
2020-06-01,78.0,docker_docs
2020-06-01,1104.0,dotnet_aspnetcore
2020-06-01,192.0,dotnet_AspNetCore.Docs
2020-06-01,329.0,dotnet_docs
2020-06-01,429.0,dotnet_efcore
2020-06-01,2478.0,dotnet_roslyn
2020-06-01,4149.0,dotnet_runtime
2020-06-01,1918.0,elastic_elasticsearch
2020-06-01,4261.0,elastic_kibana
2020-06-01,221.0,electron_electron
2020-06-01,206.0,elementor_elementor
2020-06-01,2320.0,envoyproxy_envoy
2020-06-01,10.0,espressif_espidf
2020-06-01,2.0,ethereum_ethereumorgwebsite
2020-06-01,336.0,expo_expo
2020-06-01,173.0,facebook_react
2020-06-01,34.0,facebook_reactnative
2020-06-01,150.0,filescommunity_Files
2020-06-01,224.0,firebase_firebaseandroidsdk
2020-06-01,169.0,firebase_flutterfire
2020-06-01,4.0,firstcontributions_firstcontributions
2020-06-01,233.0,flathub_flathub
2020-06-01,886.0,flutter_engine
2020-06-01,1780.0,flutter_flutter
2020-06-01,147.0,flutter_plugins
2020-06-01,869.0,gatsbyjs_gatsby
2020-06-01,584.0,gentoo_gentoo
2020-06-01,1148.0,getsentry_sentry
2020-06-01,596.0,github_codeql
2020-06-01,434.0,gogitea_gitea
2020-06-01,477.0,godotengine_godot
2020-06-01,7.0,google_itcertautomationpractice
2020-06-01,345.0,gradle_gradle
2020-06-01,877.0,grafana_grafana
2020-06-01,177.0,grafana_loki
2020-06-01,185.0,gravitational_teleport
2020-06-01,327.0,grpc_grpc
2020-06-01,362.0,hashicorp_terraformprovideraws
2020-06-01,358.0,hashicorp_terraformproviderazurerm
2020-06-01,571.0,hashicorp_vault
2020-06-01,2770.0,homeassistant_core
2020-06-01,136.0,homeassistant_frontend
2020-06-01,180.0,homeassistant_homeassistant.io
2020-06-01,130.0,Homebrew_homebrewcask
2020-06-01,412.0,Homebrew_homebrewcore
2020-06-01,987.0,huggingface_transformers
2020-06-01,204.0,influxdata_telegraf
2020-06-01,185.0,IntelRealSense_librealsense
2020-06-01,1087.0,istio_istio
2020-06-01,235.0,jitsi_jitsimeet
2020-06-01,325.0,joomla_joomlacms
2020-06-01,602.0,JuliaLang_julia
2020-06-01,30.0,JuliaRegistries_General
2020-06-01,320.0,keycloak_keycloak
2020-06-01,29.0,Koenkk_zigbee2mqtt
2020-06-01,3669.0,kubernetes_kubernetes
2020-06-01,153.0,kubernetes_minikube
2020-06-01,674.0,kubernetes_testinfra
2020-06-01,2212.0,kubernetes_website
2020-06-01,555.0,kubevirt_kubevirt
2020-06-01,106.0,laravel_framework
2020-06-01,1223.0,leanprovercommunity_mathlib
2020-06-01,54.0,lensapp_lens
2020-06-01,686.0,LightningAI_lightning
2020-06-01,289.0,macports_macportsports
2020-06-01,329.0,magento_magento2
2020-06-01,70.0,MarlinFirmware_Marlin
2020-06-01,83.0,mastodon_mastodon
2020-06-01,492.0,matplotlib_matplotlib
2020-06-01,368.0,matrixorg_synapse
2020-06-01,327.0,mattermost_mattermostwebapp
2020-06-01,159.0,metabase_metabase
2020-06-01,218.0,MetaMask_metamaskextension
2020-06-01,630.0,microsoft_azuredatastudio
2020-06-01,996.0,microsoft_fluentui
2020-06-01,1047.0,microsoft_onnxruntime
2020-06-01,183.0,microsoft_playwright
2020-06-01,458.0,microsoft_PowerToys
2020-06-01,544.0,microsoft_terminal
2020-06-01,417.0,microsoft_TypeScript
2020-06-01,879.0,microsoft_vcpkg
2020-06-01,210.0,microsoft_vscode
2020-06-01,56.0,microsoft_wingetpkgs
2020-06-01,71.0,MicrosoftDocs_azuredocs
2020-06-01,61.0,MicrosoftDocs_microsoft365docs
2020-06-01,42.0,MicrosoftDocs_msteamsdocs
2020-06-01,587.0,microsoftgraph_microsoftgraphdocs
2020-06-01,309.0,mlflow_mlflow
2020-06-01,421.0,mozillamobile_fenix
2020-06-01,161.0,mrdoob_three.js
2020-06-01,572.0,mui_materialui
2020-06-01,241.0,neovim_neovim
2020-06-01,101.0,nextcloud_desktop
2020-06-01,166.0,nextcloud_server
2020-06-01,2142.0,NixOS_nixpkgs
2020-06-01,610.0,nrfconnect_sdknrf
2020-06-01,21.0,nrwl_nx
2020-06-01,60.0,obsproject_obsstudio
2020-06-01,2137.0,odoo_odoo
2020-06-01,493.0,openmmlab_mmdetection
2020-06-01,277.0,opentelemetry_opentelemetrycollectorcontrib
2020-06-01,327.0,OpenAPITools_openapigenerator
2020-06-01,280.0,opencv_opencv
2020-06-01,1571.0,openhab_openhabaddons
2020-06-01,1838.0,openshift_openshiftdocs
2020-06-01,343.0,openshift_release
2020-06-01,1351.0,openssl_openssl
2020-06-01,1613.0,openvinotoolkit_openvino
2020-06-01,678.0,openwrt_openwrt
2020-06-01,4574.0,oppia_oppia
2020-06-01,384.0,PaddlePaddle_Paddle
2020-06-01,49.0,PaddlePaddle_PaddleOCR
2020-06-01,1700.0,pandasdev_pandas
2020-06-01,509.0,php_phpsrc
2020-06-01,678.0,pingcap_tidb
2020-06-01,326.0,PowerShell_PowerShell
2020-06-01,303.0,ppy_osu
2020-06-01,673.0,PrestaShop_PrestaShop
2020-06-01,24.0,prisma_prisma
2020-06-01,753.0,python_cpython
2020-06-01,2850.0,pytorch_pytorch
2020-06-01,111.0,qbittorrent_qBittorrent
2020-06-01,566.0,qgis_QGIS
2020-06-01,1583.0,qmk_qmk_firmware
2020-06-01,888.0,quarkusio_quarkus
2020-06-01,277.0,rails_rails
2020-06-01,138.0,rancher_rancher
2020-06-01,495.0,rapid7_metasploitframework
2020-06-01,1143.0,rayproject_ray
2020-06-01,6.0,redis_redis
2020-06-01,185.0,renovatebot_renovate
2020-06-01,148.0,RocketChat_Rocket.Chat
2020-06-01,161.0,RPCS3_rpcs3
2020-06-01,64.0,rstudio_rstudio
2020-06-01,40.0,rufflers_ruffle
2020-06-01,1914.0,rustlang_rust
2020-06-01,1900.0,scikitlearn_scikitlearn
2020-06-01,243.0,scipy_scipy
2020-06-01,7.0,sectionengineeringeducation_engineeringeducation
2020-06-01,714.0,SerenityOS_serenity
2020-06-01,394.0,solanalabs_solana
2020-06-01,956.0,sourcegraph_sourcegraph
2020-06-01,617.0,spack_spack
2020-06-01,341.0,spyderide_spyder
2020-06-01,160.0,storybookjs_storybook
2020-06-01,79.0,strapi_strapi
2020-06-01,736.0,symfony_symfony
2020-06-01,627.0,systemd_systemd
2020-06-01,17.0,tachiyomiorg_tachiyomi
2020-06-01,113.0,tachiyomiorg_tachiyomiextensions
2020-06-01,151.0,tailscale_tailscale
2020-06-01,4.0,taosdata_TDengine
2020-06-01,119.0,TeamNewPipe_NewPipe
2020-06-01,791.0,tensorflow_tensorflow
2020-06-01,19.0,termux_termuxpackages
2020-06-01,1224.0,tgstation_tgstation
2020-06-01,1358.0,trinodb_trino
2020-06-01,1.0,trustwallet_assets
2020-06-01,33.0,Ultimaker_Cura
2020-06-01,362.0,vectordotdev_vector
2020-06-01,290.0,vercel_next.js
2020-06-01,12.0,vitejs_vite
2020-06-01,501.0,voidlinux_voidpackages
2020-06-01,190.0,woocommerce_woocommerce
2020-06-01,1818.0,WordPress_gutenberg
2020-06-01,174.0,xamarin_xamarinmacios
2020-06-01,268.0,xbmc_xbmc
2020-06-01,311.0,yuzuemu_yuzu
2020-06-01,1941.0,zephyrprojectrtos_zephyr
2020-06-01,3.0,zerotomastery_starthereguidelines
2020-06-01,180.0,ziglang_zig
2020-06-01,896.0,zulip_zulip
2020-07-01,115.0,AdguardTeam_AdguardFilters
2020-07-01,66.0,alibaba_nacos
2020-07-01,886.0,angular_angular
2020-07-01,604.0,angular_components
2020-07-01,512.0,ankidroid_AnkiAndroid
2020-07-01,660.0,ansible_ansible
2020-07-01,371.0,antdesign_antdesign
2020-07-01,976.0,apache_airflow
2020-07-01,159.0,apache_apisix
2020-07-01,822.0,apache_arrow
2020-07-01,1233.0,apache_beam
2020-07-01,144.0,apache_dolphinscheduler
2020-07-01,286.0,apache_doris
2020-07-01,831.0,apache_flink
2020-07-01,472.0,apache_hudi
2020-07-01,816.0,apache_iceberg
2020-07-01,259.0,apache_pulsar
2020-07-01,198.0,apache_shardingsphere
2020-07-01,3639.0,apache_spark
2020-07-01,449.0,apache_superset
2020-07-01,1196.0,apache_tvm
2020-07-01,1089.0,apple_swift
2020-07-01,248.0,appsmithorg_appsmith
2020-07-01,785.0,ArduPilot_ardupilot
2020-07-01,59.0,argoproj_argocd
2020-07-01,406.0,Automattic_jetpack
2020-07-01,965.0,Automattic_wpcalypso
2020-07-01,1349.0,aws_awscdk
2020-07-01,192.0,awsamplify_amplifycli
2020-07-01,91.0,azerothcore_azerothcorewotlk
2020-07-01,678.0,Azure_azurecli
2020-07-01,224.0,Azure_azurepowershell
2020-07-01,682.0,Azure_azurerestapispecs
2020-07-01,1298.0,Azure_azuresdkforjava
2020-07-01,1224.0,Azure_azuresdkforjs
2020-07-01,1405.0,Azure_azuresdkfornet
2020-07-01,679.0,Azure_azuresdkforpython
2020-07-01,322.0,backstage_backstage
2020-07-01,55.0,bioconda_biocondarecipes
2020-07-01,1236.0,bitcoin_bitcoin
2020-07-01,247.0,bitnami_charts
2020-07-01,20.0,brave_bravebrowser
2020-07-01,705.0,brave_bravecore
2020-07-01,50.0,ccxt_ccxt
2020-07-01,1884.0,ceph_ceph
2020-07-01,8.0,ChiaNetwork_chiablockchain
2020-07-01,1047.0,cilium_cilium
2020-07-01,761.0,CleverRaven_CataclysmDDA
2020-07-01,513.0,ClickHouse_ClickHouse
2020-07-01,1113.0,cmssw_cmssw
2020-07-01,457.0,cockroachdb_cockroach
2020-07-01,573.0,conanio_conancenterindex
2020-07-01,640.0,condaforge_stagedrecipes
2020-07-01,548.0,containers_podman
2020-07-01,99.0,cypressio_cypress
2020-07-01,43.0,darktableorg_darktable
2020-07-01,592.0,DataDog_datadogagent
2020-07-01,894.0,DefinitelyTyped_DefinitelyTyped
2020-07-01,1225.0,demisto_content
2020-07-01,383.0,denoland_deno
2020-07-01,70.0,departmentofveteransaffairs_va.govteam
2020-07-01,58.0,desktop_desktop
2020-07-01,51.0,docker_docs
2020-07-01,1495.0,dotnet_aspnetcore
2020-07-01,215.0,dotnet_AspNetCore.Docs
2020-07-01,524.0,dotnet_docs
2020-07-01,475.0,dotnet_efcore
2020-07-01,2.0,dotnet_maui
2020-07-01,2871.0,dotnet_roslyn
2020-07-01,4767.0,dotnet_runtime
2020-07-01,2149.0,elastic_elasticsearch
2020-07-01,4187.0,elastic_kibana
2020-07-01,225.0,electron_electron
2020-07-01,425.0,elementor_elementor
2020-07-01,2474.0,envoyproxy_envoy
2020-07-01,47.0,ethereum_ethereumorgwebsite
2020-07-01,390.0,expo_expo
2020-07-01,366.0,facebook_react
2020-07-01,46.0,facebook_reactnative
2020-07-01,149.0,filescommunity_Files
2020-07-01,118.0,firebase_firebaseandroidsdk
2020-07-01,95.0,firebase_flutterfire
2020-07-01,21.0,firstcontributions_firstcontributions
2020-07-01,334.0,flathub_flathub
2020-07-01,636.0,flutter_engine
2020-07-01,1819.0,flutter_flutter
2020-07-01,103.0,flutter_plugins
2020-07-01,723.0,gatsbyjs_gatsby
2020-07-01,491.0,gentoo_gentoo
2020-07-01,888.0,getsentry_sentry
2020-07-01,406.0,github_codeql
2020-07-01,292.0,gogitea_gitea
2020-07-01,829.0,godotengine_godot
2020-07-01,1.0,golang_go
2020-07-01,1.0,google_itcertautomationpractice
2020-07-01,368.0,gradle_gradle
2020-07-01,831.0,grafana_grafana
2020-07-01,177.0,grafana_loki
2020-07-01,380.0,gravitational_teleport
2020-07-01,495.0,grpc_grpc
2020-07-01,473.0,hashicorp_terraformprovideraws
2020-07-01,417.0,hashicorp_terraformproviderazurerm
2020-07-01,259.0,hashicorp_vault
2020-07-01,2364.0,homeassistant_core
2020-07-01,208.0,homeassistant_frontend
2020-07-01,215.0,homeassistant_homeassistant.io
2020-07-01,159.0,Homebrew_homebrewcask
2020-07-01,843.0,Homebrew_homebrewcore
2020-07-01,666.0,huggingface_transformers
2020-07-01,89.0,influxdata_telegraf
2020-07-01,64.0,IntelRealSense_librealsense
2020-07-01,1814.0,istio_istio
2020-07-01,118.0,jitsi_jitsimeet
2020-07-01,462.0,joomla_joomlacms
2020-07-01,398.0,JuliaLang_julia
2020-07-01,355.0,keycloak_keycloak
2020-07-01,2668.0,kubernetes_kubernetes
2020-07-01,173.0,kubernetes_minikube
2020-07-01,670.0,kubernetes_testinfra
2020-07-01,2087.0,kubernetes_website
2020-07-01,637.0,kubevirt_kubevirt
2020-07-01,89.0,laravel_framework
2020-07-01,1688.0,leanprovercommunity_mathlib
2020-07-01,77.0,lensapp_lens
2020-07-01,631.0,LightningAI_lightning
2020-07-01,344.0,macports_macportsports
2020-07-01,392.0,magento_magento2
2020-07-01,101.0,MarlinFirmware_Marlin
2020-07-01,83.0,mastodon_mastodon
2020-07-01,492.0,matplotlib_matplotlib
2020-07-01,561.0,matrixorg_synapse
2020-07-01,528.0,mattermost_mattermostwebapp
2020-07-01,136.0,metabase_metabase
2020-07-01,145.0,MetaMask_metamaskextension
2020-07-01,825.0,microsoft_azuredatastudio
2020-07-01,1173.0,microsoft_fluentui
2020-07-01,1134.0,microsoft_onnxruntime
2020-07-01,259.0,microsoft_playwright
2020-07-01,415.0,microsoft_PowerToys
2020-07-01,346.0,microsoft_terminal
2020-07-01,250.0,microsoft_TypeScript
2020-07-01,727.0,microsoft_vcpkg
2020-07-01,156.0,microsoft_vscode
2020-07-01,6.0,microsoft_wingetpkgs
2020-07-01,104.0,MicrosoftDocs_azuredocs
2020-07-01,76.0,MicrosoftDocs_microsoft365docs
2020-07-01,49.0,MicrosoftDocs_msteamsdocs
2020-07-01,808.0,microsoftgraph_microsoftgraphdocs
2020-07-01,402.0,mlflow_mlflow
2020-07-01,418.0,mozillamobile_fenix
2020-07-01,130.0,mrdoob_three.js
2020-07-01,665.0,mui_materialui
2020-07-01,199.0,mui_muix
2020-07-01,265.0,neovim_neovim
2020-07-01,136.0,nextcloud_desktop
2020-07-01,343.0,nextcloud_server
2020-07-01,2336.0,NixOS_nixpkgs
2020-07-01,616.0,nrfconnect_sdknrf
2020-07-01,31.0,nrwl_nx
2020-07-01,39.0,obsproject_obsstudio
2020-07-01,1627.0,odoo_odoo
2020-07-01,189.0,openmmlab_mmdetection
2020-07-01,537.0,opentelemetry_opentelemetrycollectorcontrib
2020-07-01,111.0,OpenAPITools_openapigenerator
2020-07-01,368.0,opencv_opencv
2020-07-01,1249.0,openhab_openhabaddons
2020-07-01,2081.0,openshift_openshiftdocs
2020-07-01,314.0,openshift_release
2020-07-01,856.0,openssl_openssl
2020-07-01,1841.0,openvinotoolkit_openvino
2020-07-01,858.0,openwrt_openwrt
2020-07-01,4265.0,oppia_oppia
2020-07-01,968.0,PaddlePaddle_Paddle
2020-07-01,165.0,PaddlePaddle_PaddleOCR
2020-07-01,750.0,pandasdev_pandas
2020-07-01,619.0,php_phpsrc
2020-07-01,895.0,pingcap_tidb
2020-07-01,346.0,PowerShell_PowerShell
2020-07-01,364.0,ppy_osu
2020-07-01,597.0,PrestaShop_PrestaShop
2020-07-01,46.0,prisma_prisma
2020-07-01,441.0,projectchip_connectedhomeip
2020-07-01,705.0,python_cpython
