attention.Time,attention.name,attention
2020-03-01,microsoft_terminal,1909.0
2020-03-01,microsoft_TypeScript,1198.0
2020-03-01,microsoft_vcpkg,648.0
2020-03-01,microsoft_vscode,2985.0
2020-03-01,microsoft_WSL,217.0
2020-03-01,MicrosoftDocs_azuredocs,725.0
2020-03-01,MicrosoftDocs_microsoft365docs,74.0
2020-03-01,MicrosoftDocs_msteamsdocs,13.0
2020-03-01,microsoftgraph_microsoftgraphdocs,78.0
2020-03-01,mlflow_mlflow,335.0
2020-03-01,mozillamobile_fenix,291.0
2020-03-01,mrdoob_three.js,1797.0
2020-03-01,mui_materialui,2685.0
2020-03-01,neovim_neovim,679.0
2020-03-01,nextcloud_desktop,81.0
2020-03-01,nextcloud_server,520.0
2020-03-01,NixOS_nixpkgs,389.0
2020-03-01,nodejs_node,1788.0
2020-03-01,nrfconnect_sdknrf,50.0
2020-03-01,nrwl_nx,277.0
2020-03-01,obsproject_obsstudio,1400.0
2020-03-01,odoo_odoo,906.0
2020-03-01,openmmlab_mmdetection,828.0
2020-03-01,opentelemetry_opentelemetrycollectorcontrib,17.0
2020-03-01,OpenAPITools_openapigenerator,543.0
2020-03-01,opencv_opencv,3531.0
2020-03-01,openhab_openhabaddons,146.0
2020-03-01,openjdk_jdk,305.0
2020-03-01,openjournals_jossreviews,13.0
2020-03-01,openshift_openshiftdocs,38.0
2020-03-01,openshift_release,48.0
2020-03-01,openssl_openssl,510.0
2020-03-01,openvinotoolkit_openvino,98.0
2020-03-01,openwrt_openwrt,911.0
2020-03-01,oppia_oppia,158.0
2020-03-01,PaddlePaddle_Paddle,400.0
2020-03-01,pandasdev_pandas,1099.0
2020-03-01,php_phpsrc,539.0
2020-03-01,pingcap_tidb,658.0
2020-03-01,postmanlabs_postmanappsupport,96.0
2020-03-01,PowerShell_PowerShell,1105.0
2020-03-01,ppy_osu,268.0
2020-03-01,PrestaShop_PrestaShop,180.0
2020-03-01,prisma_prisma,433.0
2020-03-01,prusa3d_PrusaSlicer,121.0
2020-03-01,python_cpython,1750.0
2020-03-01,pytorch_pytorch,1781.0
2020-03-01,qbittorrent_qBittorrent,496.0
2020-03-01,qgis_QGIS,160.0
2020-03-01,qmk_qmk_firmware,1431.0
2020-03-01,quarkusio_quarkus,359.0
2020-03-01,rails_rails,623.0
2020-03-01,rancher_rancher,343.0
2020-03-01,rapid7_metasploitframework,678.0
2020-03-01,rayproject_ray,576.0
2020-03-01,redis_redis,1107.0
2020-03-01,Regalis11_Barotrauma,10.0
2020-03-01,renovatebot_renovate,164.0
2020-03-01,RocketChat_Rocket.Chat,806.0
2020-03-01,RPCS3_rpcs3,194.0
2020-03-01,rstudio_rstudio,98.0
2020-03-01,rufflers_ruffle,106.0
2020-03-01,rustlang_rust,1099.0
2020-03-01,scikitlearn_scikitlearn,1041.0
2020-03-01,scipy_scipy,269.0
2020-03-01,sectionengineeringeducation_engineeringeducation,14.0
2020-03-01,SerenityOS_serenity,609.0
2020-03-01,solanalabs_solana,41.0
2020-03-01,sourcegraph_sourcegraph,219.0
2020-03-01,spack_spack,167.0
2020-03-01,spyderide_spyder,147.0
2020-03-01,storybookjs_storybook,1204.0
2020-03-01,strapi_strapi,1299.0
2020-03-01,symfony_symfony,488.0
2020-03-01,systemd_systemd,317.0
2020-03-01,tachiyomiorg_tachiyomi,451.0
2020-03-01,tachiyomiorg_tachiyomiextensions,168.0
2020-03-01,tailscale_tailscale,393.0
2020-03-01,taosdata_TDengine,158.0
2020-03-01,TeamNewPipe_NewPipe,368.0
2020-03-01,tensorflow_tensorflow,3267.0
2020-03-01,termux_termuxpackages,253.0
2020-03-01,tgstation_tgstation,170.0
2020-03-01,trinodb_trino,137.0
2020-03-01,trustwallet_assets,417.0
2020-03-01,uBlockOrigin_uAssets,43.0
2020-03-01,Ultimaker_Cura,114.0
2020-03-01,ValveSoftware_Proton,279.0
2020-03-01,vectordotdev_vector,206.0
2020-03-01,vercel_next.js,1974.0
2020-03-01,voidlinux_voidpackages,197.0
2020-03-01,webcompat_webbugs,9.0
2020-03-01,woocommerce_woocommerce,390.0
2020-03-01,WordPress_gutenberg,216.0
2020-03-01,xamarin_xamarinmacios,47.0
2020-03-01,xbmc_xbmc,402.0
2020-03-01,yuzuemu_yuzu,484.0
2020-03-01,zephyrprojectrtos_zephyr,246.0
2020-03-01,zerotomastery_starthereguidelines,979.0
2020-03-01,ziglang_zig,481.0
2020-03-01,zulip_zulip,482.0
2020-04-01,AdguardTeam_AdguardFilters,59.0
2020-04-01,alibaba_nacos,1297.0
2020-04-01,angular_angular,2265.0
2020-04-01,angular_components,457.0
2020-04-01,ankidroid_AnkiAndroid,103.0
2020-04-01,ansible_ansible,1282.0
2020-04-01,antdesign_antdesign,2786.0
2020-04-01,apache_airflow,864.0
2020-04-01,apache_apisix,273.0
2020-04-01,apache_arrow,254.0
2020-04-01,apache_beam,224.0
2020-04-01,apache_dolphinscheduler,358.0
2020-04-01,apache_doris,138.0
2020-04-01,apache_flink,940.0
2020-04-01,apache_hudi,158.0
2020-04-01,apache_iceberg,123.0
2020-04-01,apache_pulsar,303.0
2020-04-01,apache_shardingsphere,1102.0
2020-04-01,apache_spark,1001.0
2020-04-01,apache_superset,675.0
2020-04-01,apache_tvm,225.0
2020-04-01,apple_swift,784.0
2020-04-01,ArduPilot_ardupilot,427.0
2020-04-01,argoproj_argocd,325.0
2020-04-01,Automattic_jetpack,49.0
2020-04-01,Automattic_wpcalypso,75.0
2020-04-01,aws_awscdk,358.0
2020-04-01,awsamplify_amplifycli,84.0
2020-04-01,azerothcore_azerothcorewotlk,154.0
2020-04-01,Azure_azurecli,138.0
2020-04-01,Azure_azurepowershell,207.0
2020-04-01,Azure_azurerestapispecs,246.0
2020-04-01,Azure_azuresdkforjava,88.0
2020-04-01,Azure_azuresdkforjs,151.0
2020-04-01,Azure_azuresdkfornet,255.0
2020-04-01,Azure_azuresdkforpython,113.0
2020-04-01,backstage_backstage,787.0
2020-04-01,bioconda_biocondarecipes,183.0
2020-04-01,bitcoin_bitcoin,1061.0
2020-04-01,bitnami_charts,640.0
2020-04-01,brave_bravebrowser,591.0
2020-04-01,brave_bravecore,66.0
2020-04-01,ccxt_ccxt,455.0
2020-04-01,ceph_ceph,315.0
2020-04-01,ChiaNetwork_chiablockchain,39.0
2020-04-01,cilium_cilium,288.0
2020-04-01,CleverRaven_CataclysmDDA,307.0
2020-04-01,ClickHouse_ClickHouse,578.0
2020-04-01,cmssw_cmssw,46.0
2020-04-01,cockroachdb_cockroach,268.0
2020-04-01,conanio_conancenterindex,106.0
2020-04-01,condaforge_stagedrecipes,180.0
2020-04-01,containers_podman,240.0
2020-04-01,coolsnowwolf_lede,5593.0
2020-04-01,cypressio_cypress,709.0
2020-04-01,darktableorg_darktable,165.0
2020-04-01,DataDog_datadogagent,70.0
2020-04-01,dbeaver_dbeaver,675.0
2020-04-01,DefinitelyTyped_DefinitelyTyped,1881.0
2020-04-01,demisto_content,85.0
2020-04-01,denoland_deno,1719.0
2020-04-01,departmentofveteransaffairs_va.govteam,14.0
2020-04-01,desktop_desktop,601.0
2020-04-01,directus_directus,291.0
2020-04-01,docker_docs,245.0
2020-04-01,dotnet_aspnetcore,1015.0
2020-04-01,dotnet_AspNetCore.Docs,1516.0
2020-04-01,dotnet_docs,234.0
2020-04-01,dotnet_efcore,234.0
2020-04-01,dotnet_roslyn,253.0
2020-04-01,dotnet_runtime,713.0
2020-04-01,elastic_elasticsearch,1620.0
2020-04-01,elastic_kibana,413.0
2020-04-01,electron_electron,1337.0
2020-04-01,elementor_elementor,98.0
2020-04-01,envoyproxy_envoy,419.0
2020-04-01,espressif_espidf,445.0
2020-04-01,ethereum_ethereumorgwebsite,37.0
2020-04-01,expo_expo,620.0
2020-04-01,facebook_react,3726.0
2020-04-01,facebook_reactnative,1632.0
2020-04-01,filescommunity_Files,168.0
2020-04-01,firebase_firebaseandroidsdk,66.0
2020-04-01,firebase_flutterfire,438.0
2020-04-01,firstcontributions_firstcontributions,2027.0
2020-04-01,flathub_flathub,80.0
2020-04-01,flutter_engine,398.0
2020-04-01,flutter_flutter,3784.0
2020-04-01,flutter_plugins,980.0
2020-04-01,freddier_hyperblog,1311.0
2020-04-01,gatsbyjs_gatsby,1716.0
2020-04-01,gentoo_gentoo,108.0
2020-04-01,getsentry_sentry,470.0
2020-04-01,github_codeql,86.0
2020-04-01,gitpodio_gitpod,96.0
2020-04-01,gogitea_gitea,729.0
2020-04-01,godotengine_godot,1511.0
2020-04-01,golang_go,2152.0
2020-04-01,google_itcertautomationpractice,2507.0
2020-04-01,gradle_gradle,250.0
2020-04-01,grafana_grafana,950.0
2020-04-01,grafana_loki,500.0
2020-04-01,gravitational_teleport,143.0
2020-04-01,grpc_grpc,908.0
2020-04-01,hashicorp_terraformprovideraws,543.0
2020-04-01,hashicorp_terraformproviderazurerm,309.0
2020-04-01,hashicorp_vault,489.0
2020-04-01,homeassistant_core,1543.0
2020-04-01,homeassistant_frontend,160.0
2020-04-01,homeassistant_homeassistant.io,477.0
2020-04-01,Homebrew_homebrewcask,687.0
2020-04-01,Homebrew_homebrewcore,650.0
2020-04-01,huggingface_transformers,2685.0
2020-04-01,influxdata_telegraf,470.0
2020-04-01,IntelRealSense_librealsense,267.0
2020-04-01,istio_istio,694.0
2020-04-01,JetBrains_swot,530.0
2020-04-01,jitsi_jitsimeet,5656.0
2020-04-01,jlord_patchwork,1624.0
2020-04-01,joomla_joomlacms,106.0
2020-04-01,JuliaLang_julia,621.0
2020-04-01,JuliaRegistries_General,38.0
2020-04-01,Kaiserreich_Kaiserreich4,4.0
2020-04-01,keycloak_keycloak,718.0
2020-04-01,Koenkk_zigbee2mqtt,297.0
2020-04-01,kubernetes_kubernetes,2317.0
2020-04-01,kubernetes_minikube,498.0
2020-04-01,kubernetes_testinfra,156.0
2020-04-01,kubernetes_website,696.0
2020-04-01,kubevirt_kubevirt,98.0
2020-04-01,laravel_framework,812.0
2020-04-01,leanprovercommunity_mathlib,33.0
2020-04-01,LeetCodeFeedback_LeetCodeFeedback,25.0
2020-04-01,lensapp_lens,1820.0
2020-04-01,LightningAI_lightning,878.0
2020-04-01,llvm_llvmproject,692.0
2020-04-01,macports_macportsports,72.0
2020-04-01,magento_magento2,368.0
2020-04-01,MarlinFirmware_Marlin,1081.0
2020-04-01,mastodon_mastodon,374.0
2020-04-01,matplotlib_matplotlib,510.0
2020-04-01,matrixorg_synapse,385.0
2020-04-01,mattermost_mattermostwebapp,189.0
2020-04-01,metabase_metabase,700.0
2020-04-01,MetaMask_ethphishingdetect,15.0
2020-04-01,MetaMask_metamaskextension,103.0
2020-04-01,microsoft_azuredatastudio,92.0
2020-04-01,microsoft_fluentui,537.0
2020-04-01,microsoft_onnxruntime,258.0
2020-04-01,microsoft_playwright,927.0
2020-04-01,microsoft_PowerToys,3699.0
2020-04-01,microsoft_terminal,1988.0
2020-04-01,microsoft_TypeScript,1301.0
2020-04-01,microsoft_vcpkg,663.0
2020-04-01,microsoft_vscode,3367.0
2020-04-01,microsoft_WSL,223.0
2020-04-01,MicrosoftDocs_azuredocs,884.0
2020-04-01,MicrosoftDocs_microsoft365docs,97.0
2020-04-01,MicrosoftDocs_msteamsdocs,15.0
2020-04-01,microsoftgraph_microsoftgraphdocs,72.0
2020-04-01,mlflow_mlflow,307.0
2020-04-01,mozillamobile_fenix,185.0
2020-04-01,mrdoob_three.js,2201.0
2020-04-01,mui_materialui,2793.0
2020-04-01,neovim_neovim,750.0
2020-04-01,nextcloud_desktop,110.0
2020-04-01,nextcloud_server,580.0
2020-04-01,NixOS_nixpkgs,436.0
2020-04-01,nodejs_node,1976.0
2020-04-01,nrfconnect_sdknrf,35.0
2020-04-01,nrwl_nx,354.0
2020-04-01,obsproject_obsstudio,1925.0
2020-04-01,odoo_odoo,764.0
2020-04-01,openmmlab_mmdetection,785.0
2020-04-01,opentelemetry_opentelemetrycollectorcontrib,22.0
2020-04-01,OpenAPITools_openapigenerator,562.0
2020-04-01,opencv_opencv,3861.0
2020-04-01,openhab_openhabaddons,173.0
2020-04-01,openjdk_jdk,352.0
2020-04-01,openjournals_jossreviews,9.0
2020-04-01,openshift_openshiftdocs,64.0
2020-04-01,openshift_release,63.0
2020-04-01,openssl_openssl,596.0
2020-04-01,openvinotoolkit_openvino,112.0
2020-04-01,openwrt_openwrt,795.0
2020-04-01,oppia_oppia,99.0
2020-04-01,PaddlePaddle_Paddle,433.0
2020-04-01,pandasdev_pandas,1249.0
2020-04-01,php_phpsrc,470.0
2020-04-01,pingcap_tidb,577.0
2020-04-01,postmanlabs_postmanappsupport,72.0
2020-04-01,PowerShell_PowerShell,760.0
2020-04-01,ppy_osu,308.0
2020-04-01,PrestaShop_PrestaShop,256.0
2020-04-01,prisma_prisma,722.0
2020-04-01,prusa3d_PrusaSlicer,151.0
2020-04-01,python_cpython,1981.0
2020-04-01,pytorch_pytorch,1853.0
2020-04-01,qbittorrent_qBittorrent,511.0
2020-04-01,qgis_QGIS,197.0
2020-04-01,qmk_qmk_firmware,1605.0
2020-04-01,quarkusio_quarkus,399.0
2020-04-01,rails_rails,627.0
2020-04-01,rancher_rancher,360.0
2020-04-01,rapid7_metasploitframework,902.0
2020-04-01,rayproject_ray,587.0
2020-04-01,redis_redis,1219.0
2020-04-01,Regalis11_Barotrauma,31.0
2020-04-01,renovatebot_renovate,154.0
2020-04-01,RocketChat_Rocket.Chat,947.0
2020-04-01,RPCS3_rpcs3,212.0
2020-04-01,rstudio_rstudio,96.0
2020-04-01,rufflers_ruffle,64.0
2020-04-01,rustlang_rust,1290.0
2020-04-01,scikitlearn_scikitlearn,1125.0
2020-04-01,scipy_scipy,340.0
2020-04-01,sectionengineeringeducation_engineeringeducation,7.0
2020-04-01,SerenityOS_serenity,346.0
2020-04-01,solanalabs_solana,56.0
2020-04-01,sourcegraph_sourcegraph,166.0
2020-04-01,spack_spack,151.0
2020-04-01,spyderide_spyder,157.0
2020-04-01,storybookjs_storybook,1255.0
2020-04-01,strapi_strapi,1526.0
2020-04-01,symfony_symfony,457.0
2020-04-01,systemd_systemd,322.0
2020-04-01,tachiyomiorg_tachiyomi,601.0
2020-04-01,tachiyomiorg_tachiyomiextensions,176.0
2020-04-01,tailscale_tailscale,515.0
2020-04-01,taosdata_TDengine,255.0
2020-04-01,TeamNewPipe_NewPipe,376.0
2020-04-01,tensorflow_tensorflow,3412.0
2020-04-01,termux_termuxpackages,335.0
2020-04-01,tgstation_tgstation,330.0
2020-04-01,trinodb_trino,137.0
2020-04-01,trustwallet_assets,485.0
2020-04-01,uBlockOrigin_uAssets,48.0
2020-04-01,Ultimaker_Cura,156.0
2020-04-01,ValveSoftware_Proton,363.0
2020-04-01,vectordotdev_vector,326.0
2020-04-01,vercel_next.js,2310.0
2020-04-01,vitejs_vite,2614.0
2020-04-01,voidlinux_voidpackages,215.0
2020-04-01,webcompat_webbugs,17.0
2020-04-01,woocommerce_woocommerce,561.0
2020-04-01,WordPress_gutenberg,253.0
2020-04-01,xamarin_xamarinmacios,93.0
2020-04-01,xbmc_xbmc,285.0
2020-04-01,yuzuemu_yuzu,815.0
2020-04-01,zephyrprojectrtos_zephyr,275.0
2020-04-01,zerotomastery_starthereguidelines,1549.0
2020-04-01,ziglang_zig,362.0
2020-04-01,zulip_zulip,369.0
2020-05-01,AdguardTeam_AdguardFilters,53.0
2020-05-01,alibaba_nacos,1379.0
2020-05-01,angular_angular,2173.0
2020-05-01,angular_components,377.0
2020-05-01,ankidroid_AnkiAndroid,156.0
2020-05-01,ansible_ansible,1184.0
2020-05-01,antdesign_antdesign,2591.0
2020-05-01,apache_airflow,797.0
2020-05-01,apache_apisix,372.0
2020-05-01,apache_arrow,267.0
2020-05-01,apache_beam,250.0
2020-05-01,apache_dolphinscheduler,321.0
2020-05-01,apache_doris,118.0
2020-05-01,apache_flink,887.0
2020-05-01,apache_hudi,140.0
2020-05-01,apache_iceberg,87.0
2020-05-01,apache_pulsar,324.0
2020-05-01,apache_shardingsphere,560.0
2020-05-01,apache_spark,1086.0
2020-05-01,apache_superset,528.0
2020-05-01,apache_tvm,217.0
2020-05-01,apple_swift,763.0
2020-05-01,ArduPilot_ardupilot,491.0
2020-05-01,argoproj_argocd,341.0
2020-05-01,Automattic_jetpack,40.0
2020-05-01,Automattic_wpcalypso,102.0
2020-05-01,aws_awscdk,356.0
2020-05-01,awsamplify_amplifycli,110.0
2020-05-01,azerothcore_azerothcorewotlk,125.0
2020-05-01,Azure_azurecli,167.0
2020-05-01,Azure_azurepowershell,265.0
2020-05-01,Azure_azurerestapispecs,201.0
2020-05-01,Azure_azuresdkforjava,84.0
2020-05-01,Azure_azuresdkforjs,91.0
2020-05-01,Azure_azuresdkfornet,209.0
2020-05-01,Azure_azuresdkforpython,160.0
2020-05-01,backstage_backstage,560.0
2020-05-01,bioconda_biocondarecipes,106.0
2020-05-01,bitcoin_bitcoin,1206.0
2020-05-01,bitnami_charts,588.0
2020-05-01,brave_bravebrowser,417.0
2020-05-01,brave_bravecore,67.0
2020-05-01,ccxt_ccxt,500.0
2020-05-01,ceph_ceph,285.0
2020-05-01,ChiaNetwork_chiablockchain,31.0
2020-05-01,cilium_cilium,215.0
2020-05-01,CleverRaven_CataclysmDDA,325.0
2020-05-01,ClickHouse_ClickHouse,525.0
2020-05-01,cmssw_cmssw,80.0
2020-05-01,cockroachdb_cockroach,266.0
2020-05-01,conanio_conancenterindex,109.0
2020-05-01,condaforge_stagedrecipes,164.0
2020-05-01,containers_podman,281.0
2020-05-01,coolsnowwolf_lede,3217.0
2020-05-01,cypressio_cypress,859.0
2020-05-01,darktableorg_darktable,130.0
2020-05-01,DataDog_datadogagent,56.0
2020-05-01,dbeaver_dbeaver,636.0
2020-05-01,DefinitelyTyped_DefinitelyTyped,1801.0
2020-05-01,demisto_content,125.0
2020-05-01,denoland_deno,16177.0
2020-05-01,departmentofveteransaffairs_va.govteam,12.0
2020-05-01,desktop_desktop,544.0
2020-05-01,directus_directus,282.0
2020-05-01,docker_docs,305.0
2020-05-01,dotnet_aspnetcore,1174.0
2020-05-01,dotnet_AspNetCore.Docs,1506.0
2020-05-01,dotnet_docs,235.0
2020-05-01,dotnet_efcore,228.0
2020-05-01,dotnet_maui,3275.0
2020-05-01,dotnet_roslyn,401.0
2020-05-01,dotnet_runtime,553.0
2020-05-01,elastic_elasticsearch,1529.0
2020-05-01,elastic_kibana,419.0
2020-05-01,electron_electron,1408.0
2020-05-01,elementor_elementor,99.0
2020-05-01,envoyproxy_envoy,511.0
2020-05-01,espressif_espidf,429.0
2020-05-01,ethereum_ethereumorgwebsite,47.0
2020-05-01,expo_expo,654.0
2020-05-01,facebook_react,4050.0
2020-05-01,facebook_reactnative,1603.0
2020-05-01,filescommunity_Files,177.0
2020-05-01,firebase_firebaseandroidsdk,95.0
2020-05-01,firebase_flutterfire,511.0
2020-05-01,firstcontributions_firstcontributions,2514.0
2020-05-01,flathub_flathub,108.0
2020-05-01,flutter_engine,383.0
2020-05-01,flutter_flutter,3515.0
2020-05-01,flutter_plugins,918.0
2020-05-01,freddier_hyperblog,936.0
2020-05-01,gatsbyjs_gatsby,1780.0
2020-05-01,gentoo_gentoo,94.0
2020-05-01,getsentry_sentry,416.0
2020-05-01,github_codeql,452.0
2020-05-01,gitpodio_gitpod,127.0
2020-05-01,gogitea_gitea,706.0
2020-05-01,godotengine_godot,1481.0
2020-05-01,golang_go,2039.0
2020-05-01,google_itcertautomationpractice,3574.0
2020-05-01,gradle_gradle,217.0
2020-05-01,grafana_grafana,1078.0
2020-05-01,grafana_loki,458.0
2020-05-01,gravitational_teleport,153.0
2020-05-01,grpc_grpc,887.0
2020-05-01,hashicorp_terraformprovideraws,515.0
2020-05-01,hashicorp_terraformproviderazurerm,320.0
2020-05-01,hashicorp_vault,412.0
2020-05-01,homeassistant_core,1684.0
2020-05-01,homeassistant_frontend,133.0
2020-05-01,homeassistant_homeassistant.io,466.0
2020-05-01,Homebrew_homebrewcask,718.0
2020-05-01,Homebrew_homebrewcore,647.0
2020-05-01,huggingface_transformers,3527.0
2020-05-01,influxdata_telegraf,417.0
2020-05-01,IntelRealSense_librealsense,273.0
2020-05-01,istio_istio,691.0
2020-05-01,JetBrains_swot,405.0
2020-05-01,jitsi_jitsimeet,2482.0
2020-05-01,jlord_patchwork,1030.0
2020-05-01,joomla_joomlacms,97.0
2020-05-01,JuliaLang_julia,1405.0
2020-05-01,JuliaRegistries_General,50.0
2020-05-01,Kaiserreich_Kaiserreich4,10.0
2020-05-01,keycloak_keycloak,450.0
2020-05-01,Koenkk_zigbee2mqtt,211.0
2020-05-01,kubernetes_kubernetes,2380.0
2020-05-01,kubernetes_minikube,453.0
2020-05-01,kubernetes_testinfra,152.0
2020-05-01,kubernetes_website,717.0
2020-05-01,kubevirt_kubevirt,119.0
2020-05-01,laravel_framework,750.0
2020-05-01,leanprovercommunity_mathlib,49.0
2020-05-01,LeetCodeFeedback_LeetCodeFeedback,21.0
2020-05-01,lensapp_lens,724.0
2020-05-01,LightningAI_lightning,860.0
2020-05-01,llvm_llvmproject,796.0
2020-05-01,logseq_logseq,1.0
2020-05-01,macports_macportsports,80.0
2020-05-01,magento_magento2,322.0
2020-05-01,MarlinFirmware_Marlin,940.0
2020-05-01,mastodon_mastodon,575.0
2020-05-01,matplotlib_matplotlib,435.0
2020-05-01,matrixorg_synapse,358.0
2020-05-01,mattermost_mattermostwebapp,203.0
2020-05-01,metabase_metabase,552.0
2020-05-01,MetaMask_ethphishingdetect,7.0
2020-05-01,MetaMask_metamaskextension,79.0
2020-05-01,microsoft_azuredatastudio,75.0
2020-05-01,microsoft_fluentui,845.0
2020-05-01,microsoft_onnxruntime,308.0
2020-05-01,microsoft_playwright,1799.0
2020-05-01,microsoft_PowerToys,6694.0
2020-05-01,microsoft_terminal,4171.0
2020-05-01,microsoft_TypeScript,1655.0
2020-05-01,microsoft_vcpkg,802.0
2020-05-01,microsoft_vscode,3543.0
2020-05-01,microsoft_wingetpkgs,3277.0
2020-05-01,microsoft_WSL,295.0
2020-05-01,MicrosoftDocs_azuredocs,707.0
2020-05-01,MicrosoftDocs_microsoft365docs,99.0
2020-05-01,MicrosoftDocs_msteamsdocs,27.0
2020-05-01,microsoftgraph_microsoftgraphdocs,79.0
2020-05-01,mlflow_mlflow,359.0
2020-05-01,mozillamobile_fenix,272.0
2020-05-01,mrdoob_three.js,2186.0
2020-05-01,mui_materialui,2813.0
2020-05-01,neovim_neovim,806.0
2020-05-01,nextcloud_desktop,78.0
2020-05-01,nextcloud_server,522.0
2020-05-01,NixOS_nixpkgs,513.0
2020-05-01,nodejs_node,2143.0
2020-05-01,nrfconnect_sdknrf,74.0
2020-05-01,nrwl_nx,294.0
2020-05-01,obsproject_obsstudio,1148.0
2020-05-01,odoo_odoo,835.0
2020-05-01,openmmlab_mmdetection,808.0
2020-05-01,opentelemetry_opentelemetrycollectorcontrib,41.0
2020-05-01,OpenAPITools_openapigenerator,565.0
2020-05-01,opencv_opencv,3951.0
2020-05-01,openhab_openhabaddons,183.0
2020-05-01,openjdk_jdk,387.0
2020-05-01,openjournals_jossreviews,13.0
2020-05-01,openshift_openshiftdocs,68.0
2020-05-01,openshift_release,57.0
2020-05-01,openssl_openssl,546.0
2020-05-01,openvinotoolkit_openvino,407.0
2020-05-01,openwrt_openwrt,679.0
2020-05-01,oppia_oppia,87.0
2020-05-01,PaddlePaddle_Paddle,451.0
2020-05-01,PaddlePaddle_PaddleOCR,387.0
2020-05-01,pandasdev_pandas,1312.0
2020-05-01,php_phpsrc,475.0
2020-05-01,pingcap_tidb,540.0
2020-05-01,postmanlabs_postmanappsupport,76.0
2020-05-01,PowerShell_PowerShell,1026.0
2020-05-01,ppy_osu,252.0
2020-05-01,PrestaShop_PrestaShop,333.0
2020-05-01,prisma_prisma,647.0
2020-05-01,prusa3d_PrusaSlicer,140.0
2020-05-01,python_cpython,2053.0
2020-05-01,pytorch_pytorch,1737.0
2020-05-01,qbittorrent_qBittorrent,373.0
2020-05-01,qgis_QGIS,193.0
2020-05-01,qmk_qmk_firmware,1404.0
2020-05-01,quarkusio_quarkus,480.0
2020-05-01,rails_rails,702.0
2020-05-01,rancher_rancher,327.0
2020-05-01,rapid7_metasploitframework,844.0
2020-05-01,rayproject_ray,617.0
2020-05-01,redis_redis,1408.0
2020-05-01,Regalis11_Barotrauma,18.0
2020-05-01,renovatebot_renovate,196.0
2020-05-01,RocketChat_Rocket.Chat,948.0
2020-05-01,RPCS3_rpcs3,231.0
2020-05-01,rstudio_rstudio,83.0
2020-05-01,rufflers_ruffle,152.0
2020-05-01,rustlang_rust,1319.0
2020-05-01,scikitlearn_scikitlearn,1190.0
2020-05-01,scipy_scipy,296.0
2020-05-01,sectionengineeringeducation_engineeringeducation,6.0
2020-05-01,SerenityOS_serenity,739.0
2020-05-01,solanalabs_solana,33.0
2020-05-01,sourcegraph_sourcegraph,133.0
2020-05-01,spack_spack,122.0
2020-05-01,spyderide_spyder,157.0
2020-05-01,storybookjs_storybook,1873.0
2020-05-01,strapi_strapi,2145.0
2020-05-01,symfony_symfony,447.0
2020-05-01,systemd_systemd,293.0
2020-05-01,tachiyomiorg_tachiyomi,578.0
2020-05-01,tachiyomiorg_tachiyomiextensions,148.0
2020-05-01,tailscale_tailscale,281.0
2020-05-01,taosdata_TDengine,723.0
2020-05-01,TeamNewPipe_NewPipe,752.0
2020-05-01,tensorflow_tensorflow,3341.0
2020-05-01,termux_termuxpackages,349.0
2020-05-01,tgstation_tgstation,278.0
2020-05-01,trinodb_trino,133.0
2020-05-01,trustwallet_assets,328.0
2020-05-01,uBlockOrigin_uAssets,64.0
2020-05-01,Ultimaker_Cura,143.0
2020-05-01,ultralytics_yolov5,308.0
2020-05-01,ValveSoftware_Proton,301.0
2020-05-01,vectordotdev_vector,268.0
2020-05-01,vercel_next.js,2758.0
2020-05-01,vitejs_vite,3573.0
2020-05-01,voidlinux_voidpackages,200.0
2020-05-01,webcompat_webbugs,13.0
2020-05-01,woocommerce_woocommerce,785.0
2020-05-01,WordPress_gutenberg,267.0
2020-05-01,xamarin_xamarinmacios,35.0
2020-05-01,xbmc_xbmc,323.0
2020-05-01,yuzuemu_yuzu,779.0
2020-05-01,zephyrprojectrtos_zephyr,291.0
2020-05-01,zerotomastery_starthereguidelines,1812.0
2020-05-01,ziglang_zig,330.0
2020-05-01,zulip_zulip,321.0
2020-06-01,AdguardTeam_AdguardFilters,70.0
2020-06-01,alibaba_nacos,1246.0
2020-06-01,angular_angular,2176.0
2020-06-01,angular_components,360.0
2020-06-01,ankidroid_AnkiAndroid,107.0
2020-06-01,ansible_ansible,969.0
2020-06-01,antdesign_antdesign,2616.0
2020-06-01,apache_airflow,834.0
2020-06-01,apache_apisix,241.0
2020-06-01,apache_arrow,222.0
2020-06-01,apache_beam,222.0
2020-06-01,apache_dolphinscheduler,371.0
2020-06-01,apache_doris,131.0
2020-06-01,apache_flink,745.0
2020-06-01,apache_hudi,215.0
2020-06-01,apache_iceberg,78.0
2020-06-01,apache_pulsar,256.0
2020-06-01,apache_shardingsphere,567.0
2020-06-01,apache_spark,1019.0
2020-06-01,apache_superset,607.0
2020-06-01,apache_tvm,209.0
2020-06-01,apple_swift,701.0
2020-06-01,ArduPilot_ardupilot,454.0
2020-06-01,argoproj_argocd,416.0
2020-06-01,Automattic_jetpack,39.0
2020-06-01,Automattic_wpcalypso,77.0
2020-06-01,aws_awscdk,359.0
2020-06-01,awsamplify_amplifycli,131.0
2020-06-01,azerothcore_azerothcorewotlk,57.0
2020-06-01,Azure_azurecli,137.0
2020-06-01,Azure_azurepowershell,233.0
